B_digital_(T)	B_analog_(T)	I_s	V_nv	R_nv
-6.19523E-1	-5.72177E-1	9.99985E-5	3.48644E-5	3.48649E-1
-6.31709E-1	-5.84450E-1	9.99984E-5	3.48656E-5	3.48662E-1
-6.44258E-1	-5.96671E-1	9.99983E-5	3.48553E-5	3.48559E-1
-6.56953E-1	-6.08833E-1	9.99985E-5	3.48518E-5	3.48523E-1
-6.70012E-1	-6.20993E-1	9.99985E-5	3.48596E-5	3.48601E-1
-6.82648E-1	-6.33055E-1	9.99985E-5	3.48128E-5	3.48133E-1
-6.95361E-1	-6.45259E-1	9.99985E-5	3.47993E-5	3.47998E-1
-7.08253E-1	-6.57475E-1	9.99986E-5	3.48115E-5	3.48120E-1
-7.20583E-1	-6.69626E-1	9.99985E-5	3.48416E-5	3.48421E-1
-7.33744E-1	-6.81892E-1	9.99986E-5	3.48447E-5	3.48452E-1
-7.46270E-1	-6.93974E-1	9.99987E-5	3.47877E-5	3.47882E-1
-7.58530E-1	-7.06059E-1	9.99987E-5	3.47730E-5	3.47734E-1
-7.71050E-1	-7.18335E-1	9.99985E-5	3.47974E-5	3.47980E-1
-7.83489E-1	-7.30511E-1	9.99985E-5	3.47888E-5	3.47893E-1
-7.96266E-1	-7.42681E-1	9.99985E-5	3.48179E-5	3.48184E-1
-8.09242E-1	-7.55006E-1	9.99986E-5	3.48341E-5	3.48345E-1
-8.22229E-1	-7.67312E-1	9.99986E-5	3.47961E-5	3.47966E-1
-8.34892E-1	-7.79502E-1	9.99985E-5	3.47903E-5	3.47908E-1
-8.47103E-1	-7.91824E-1	9.99986E-5	3.47637E-5	3.47642E-1
-8.59652E-1	-8.04153E-1	9.99985E-5	3.47858E-5	3.47863E-1
-8.71918E-1	-8.16511E-1	9.99985E-5	3.48534E-5	3.48539E-1
-8.85528E-1	-8.28922E-1	9.99985E-5	3.48419E-5	3.48424E-1
-8.98266E-1	-8.41259E-1	9.99987E-5	3.48644E-5	3.48649E-1
-9.10646E-1	-8.53611E-1	9.99987E-5	3.48835E-5	3.48840E-1
-9.23525E-1	-8.66102E-1	9.99988E-5	3.48296E-5	3.48300E-1
-9.36124E-1	-8.78587E-1	9.99987E-5	3.47818E-5	3.47823E-1
-9.48711E-1	-8.91157E-1	9.99985E-5	3.47707E-5	3.47713E-1
-9.60825E-1	-9.03792E-1	9.99985E-5	3.47909E-5	3.47914E-1
-9.73418E-1	-9.16292E-1	9.99984E-5	3.48270E-5	3.48276E-1
-9.86058E-1	-9.28895E-1	9.99986E-5	3.47592E-5	3.47597E-1
-9.98987E-1	-9.41648E-1	9.99988E-5	3.46766E-5	3.46770E-1
-1.01196E+0	-9.54454E-1	9.99987E-5	3.46700E-5	3.46704E-1
-1.02410E+0	-9.67377E-1	9.99985E-5	3.46826E-5	3.46831E-1
-1.03729E+0	-9.80313E-1	9.99984E-5	3.47189E-5	3.47194E-1
-1.05026E+0	-9.92986E-1	9.99984E-5	3.47292E-5	3.47298E-1
-1.06311E+0	-1.00559E+0	9.99985E-5	3.47253E-5	3.47258E-1
-1.07506E+0	-1.01814E+0	9.99985E-5	3.46635E-5	3.46640E-1
-1.08756E+0	-1.03069E+0	9.99985E-5	3.46293E-5	3.46298E-1
-1.10042E+0	-1.04317E+0	9.99985E-5	3.46451E-5	3.46456E-1
-1.11259E+0	-1.05559E+0	9.99984E-5	3.45788E-5	3.45793E-1
-1.12567E+0	-1.06813E+0	9.99984E-5	3.46191E-5	3.46197E-1
-1.13900E+0	-1.08066E+0	9.99985E-5	3.47632E-5	3.47637E-1
-1.15175E+0	-1.09296E+0	9.99985E-5	3.47332E-5	3.47337E-1
-1.16426E+0	-1.10528E+0	9.99985E-5	3.46602E-5	3.46607E-1
-1.17638E+0	-1.11766E+0	9.99985E-5	3.46741E-5	3.46746E-1
-1.18913E+0	-1.12994E+0	9.99986E-5	3.47226E-5	3.47231E-1
-1.20226E+0	-1.14213E+0	9.99987E-5	3.47240E-5	3.47245E-1
-1.21508E+0	-1.15434E+0	9.99987E-5	3.47087E-5	3.47092E-1
-1.22770E+0	-1.16674E+0	9.99987E-5	3.46643E-5	3.46648E-1
-1.23958E+0	-1.17908E+0	9.99987E-5	3.46551E-5	3.46555E-1
-1.25220E+0	-1.19127E+0	9.99987E-5	3.46579E-5	3.46584E-1
-1.26486E+0	-1.20352E+0	9.99986E-5	3.46228E-5	3.46233E-1
-1.27804E+0	-1.21597E+0	9.99985E-5	3.46064E-5	3.46069E-1
-1.29078E+0	-1.22836E+0	9.99985E-5	3.46014E-5	3.46019E-1
-1.30230E+0	-1.24062E+0	9.99985E-5	3.46480E-5	3.46485E-1
-1.31514E+0	-1.25290E+0	9.99986E-5	3.46980E-5	3.46985E-1
-1.32840E+0	-1.26512E+0	9.99986E-5	3.46670E-5	3.46675E-1
-1.34129E+0	-1.27739E+0	9.99986E-5	3.46585E-5	3.46590E-1
-1.35376E+0	-1.28971E+0	9.99986E-5	3.46569E-5	3.46574E-1
-1.36550E+0	-1.30212E+0	9.99987E-5	3.46355E-5	3.46360E-1
-1.37866E+0	-1.31469E+0	9.99986E-5	3.46085E-5	3.46090E-1
-1.39149E+0	-1.32718E+0	9.99986E-5	3.46605E-5	3.46610E-1
-1.40452E+0	-1.33947E+0	9.99986E-5	3.46783E-5	3.46787E-1
-1.41720E+0	-1.35182E+0	9.99985E-5	3.46418E-5	3.46423E-1
-1.43023E+0	-1.36420E+0	9.99985E-5	3.46357E-5	3.46362E-1
-1.44281E+0	-1.37646E+0	9.99986E-5	3.46172E-5	3.46176E-1
-1.45437E+0	-1.38883E+0	9.99986E-5	3.46103E-5	3.46108E-1
-1.46756E+0	-1.40125E+0	9.99986E-5	3.45593E-5	3.45598E-1
-1.48024E+0	-1.41361E+0	9.99987E-5	3.45785E-5	3.45789E-1
-1.49354E+0	-1.42586E+0	9.99986E-5	3.46410E-5	3.46415E-1
-1.50622E+0	-1.43814E+0	9.99986E-5	3.45611E-5	3.45616E-1
-1.51811E+0	-1.45049E+0	9.99986E-5	3.45556E-5	3.45561E-1
-1.53082E+0	-1.46288E+0	9.99986E-5	3.46415E-5	3.46420E-1
-1.54347E+0	-1.47525E+0	9.99987E-5	3.46315E-5	3.46320E-1
-1.55680E+0	-1.48758E+0	9.99986E-5	3.46179E-5	3.46184E-1
-1.56922E+0	-1.49991E+0	9.99985E-5	3.45611E-5	3.45616E-1
-1.58208E+0	-1.51237E+0	9.99985E-5	3.44880E-5	3.44885E-1
-1.59462E+0	-1.52484E+0	9.99985E-5	3.45894E-5	3.45899E-1
-1.60626E+0	-1.53714E+0	9.99985E-5	3.47258E-5	3.47263E-1
-1.61978E+0	-1.54945E+0	9.99987E-5	3.46651E-5	3.46656E-1
-1.63216E+0	-1.56179E+0	9.99987E-5	3.45896E-5	3.45901E-1
-1.64482E+0	-1.57418E+0	9.99987E-5	3.45432E-5	3.45436E-1
-1.65779E+0	-1.58672E+0	9.99987E-5	3.45676E-5	3.45681E-1
-1.66921E+0	-1.59909E+0	9.99987E-5	3.45489E-5	3.45493E-1
-1.68176E+0	-1.61137E+0	9.99986E-5	3.45612E-5	3.45617E-1
-1.69526E+0	-1.62373E+0	9.99986E-5	3.46091E-5	3.46095E-1
-1.70860E+0	-1.63621E+0	9.99986E-5	3.44933E-5	3.44938E-1
-1.72117E+0	-1.64871E+0	9.99986E-5	3.44529E-5	3.44534E-1
-1.73358E+0	-1.66105E+0	9.99986E-5	3.45438E-5	3.45443E-1
-1.74643E+0	-1.67344E+0	9.99986E-5	3.46280E-5	3.46285E-1
-1.75848E+0	-1.68580E+0	9.99985E-5	3.45221E-5	3.45226E-1
-1.77156E+0	-1.69813E+0	9.99984E-5	3.44690E-5	3.44696E-1
-1.78437E+0	-1.71061E+0	9.99984E-5	3.46466E-5	3.46472E-1
-1.79700E+0	-1.72315E+0	9.99985E-5	3.47020E-5	3.47025E-1
