T_VTI_(K)	T_sample_(K)	I_s	V_nv	R_nv
2.98863E+2	2.99127E+2	9.99986E-5	3.22233E-2	3.22237E+2
2.98864E+2	2.99121E+2	9.99986E-5	3.22231E-2	3.22236E+2
2.98863E+2	2.99112E+2	9.99987E-5	3.22226E-2	3.22230E+2
2.98861E+2	2.99103E+2	9.99986E-5	3.22223E-2	3.22227E+2
2.98858E+2	2.99094E+2	9.99986E-5	3.22218E-2	3.22223E+2
2.98851E+2	2.99085E+2	9.99986E-5	3.22213E-2	3.22217E+2
2.98842E+2	2.99078E+2	9.99986E-5	3.22209E-2	3.22213E+2
2.98826E+2	2.99070E+2	9.99985E-5	3.22191E-2	3.22196E+2
2.98803E+2	2.99058E+2	9.99986E-5	3.22172E-2	3.22177E+2
2.98778E+2	2.99046E+2	9.99986E-5	3.22158E-2	3.22163E+2
2.98749E+2	2.99032E+2	9.99986E-5	3.22141E-2	3.22145E+2
2.98713E+2	2.99017E+2	9.99987E-5	3.22112E-2	3.22117E+2
2.98671E+2	2.99003E+2	9.99986E-5	3.22083E-2	3.22088E+2
2.98623E+2	2.98987E+2	9.99987E-5	3.22061E-2	3.22066E+2
2.98569E+2	2.98968E+2	9.99987E-5	3.22037E-2	3.22041E+2
2.98511E+2	2.98947E+2	9.99986E-5	3.22004E-2	3.22009E+2
2.98449E+2	2.98923E+2	9.99986E-5	3.21964E-2	3.21968E+2
2.98379E+2	2.98898E+2	9.99986E-5	3.21922E-2	3.21927E+2
2.98306E+2	2.98871E+2	9.99986E-5	3.21880E-2	3.21884E+2
2.98227E+2	2.98842E+2	9.99986E-5	3.21838E-2	3.21843E+2
2.98141E+2	2.98811E+2	9.99986E-5	3.21795E-2	3.21800E+2
2.98052E+2	2.98778E+2	9.99986E-5	3.21742E-2	3.21746E+2
2.97956E+2	2.98743E+2	9.99986E-5	3.21687E-2	3.21691E+2
2.97855E+2	2.98705E+2	9.99986E-5	3.21641E-2	3.21646E+2
2.97752E+2	2.98665E+2	9.99985E-5	3.21585E-2	3.21590E+2
2.97645E+2	2.98623E+2	9.99985E-5	3.21518E-2	3.21523E+2
2.97529E+2	2.98578E+2	9.99986E-5	3.21461E-2	3.21465E+2
2.97409E+2	2.98531E+2	9.99986E-5	3.21406E-2	3.21411E+2
2.97289E+2	2.98481E+2	9.99986E-5	3.21351E-2	3.21355E+2
2.97162E+2	2.98430E+2	9.99985E-5	3.21293E-2	3.21298E+2
2.97031E+2	2.98375E+2	9.99986E-5	3.21225E-2	3.21230E+2
2.96899E+2	2.98316E+2	9.99985E-5	3.21150E-2	3.21155E+2
2.96767E+2	2.98256E+2	9.99986E-5	3.21080E-2	3.21084E+2
2.96629E+2	2.98195E+2	9.99987E-5	3.21011E-2	3.21015E+2
2.96488E+2	2.98129E+2	9.99986E-5	3.20940E-2	3.20944E+2
2.96344E+2	2.98060E+2	9.99986E-5	3.20864E-2	3.20869E+2
2.96196E+2	2.97989E+2	9.99986E-5	3.20792E-2	3.20796E+2
2.96046E+2	2.97917E+2	9.99986E-5	3.20718E-2	3.20723E+2
2.95889E+2	2.97844E+2	9.99987E-5	3.20639E-2	3.20643E+2
2.95731E+2	2.97765E+2	9.99987E-5	3.20555E-2	3.20559E+2
2.95570E+2	2.97684E+2	9.99986E-5	3.20471E-2	3.20476E+2
2.95405E+2	2.97603E+2	9.99986E-5	3.20386E-2	3.20390E+2
2.95238E+2	2.97521E+2	9.99986E-5	3.20305E-2	3.20310E+2
2.95069E+2	2.97436E+2	9.99985E-5	3.20225E-2	3.20230E+2
2.94898E+2	2.97347E+2	9.99985E-5	3.20136E-2	3.20140E+2
2.94725E+2	2.97256E+2	9.99987E-5	3.20049E-2	3.20054E+2
2.94547E+2	2.97161E+2	9.99987E-5	3.19962E-2	3.19966E+2
2.94366E+2	2.97068E+2	9.99987E-5	3.19875E-2	3.19879E+2
2.94186E+2	2.96974E+2	9.99987E-5	3.19786E-2	3.19790E+2
2.94005E+2	2.96876E+2	9.99987E-5	3.19690E-2	3.19694E+2
2.93820E+2	2.96774E+2	9.99987E-5	3.19591E-2	3.19595E+2
2.93634E+2	2.96670E+2	9.99987E-5	3.19498E-2	3.19502E+2
2.93443E+2	2.96567E+2	9.99987E-5	3.19409E-2	3.19413E+2
2.93252E+2	2.96465E+2	9.99987E-5	3.19313E-2	3.19317E+2
2.93060E+2	2.96359E+2	9.99986E-5	3.19215E-2	3.19220E+2
2.92865E+2	2.96248E+2	9.99986E-5	3.19114E-2	3.19118E+2
2.92670E+2	2.96134E+2	9.99987E-5	3.19008E-2	3.19012E+2
2.92473E+2	2.96017E+2	9.99987E-5	3.18912E-2	3.18916E+2
2.92271E+2	2.95903E+2	9.99986E-5	3.18817E-2	3.18821E+2
2.92068E+2	2.95789E+2	9.99987E-5	3.18717E-2	3.18721E+2
2.91864E+2	2.95669E+2	9.99987E-5	3.18610E-2	3.18614E+2
2.91658E+2	2.95545E+2	9.99986E-5	3.18498E-2	3.18502E+2
2.91454E+2	2.95419E+2	9.99986E-5	3.18394E-2	3.18398E+2
2.91252E+2	2.95292E+2	9.99987E-5	3.18292E-2	3.18297E+2
2.91049E+2	2.95169E+2	9.99986E-5	3.18188E-2	3.18192E+2
2.90843E+2	2.95045E+2	9.99987E-5	3.18082E-2	3.18086E+2
2.90635E+2	2.94918E+2	9.99987E-5	3.17971E-2	3.17975E+2
2.90427E+2	2.94784E+2	9.99986E-5	3.17860E-2	3.17864E+2
2.90217E+2	2.94647E+2	9.99986E-5	3.17754E-2	3.17758E+2
2.90005E+2	2.94511E+2	9.99986E-5	3.17649E-2	3.17653E+2
2.89793E+2	2.94379E+2	9.99987E-5	3.17545E-2	3.17549E+2
2.89581E+2	2.94243E+2	9.99986E-5	3.17437E-2	3.17442E+2
2.89369E+2	2.94102E+2	9.99986E-5	3.17320E-2	3.17324E+2
2.89156E+2	2.93957E+2	9.99986E-5	3.17203E-2	3.17208E+2
2.88941E+2	2.93811E+2	9.99986E-5	3.17091E-2	3.17096E+2
2.88722E+2	2.93667E+2	9.99986E-5	3.16982E-2	3.16986E+2
2.88505E+2	2.93525E+2	9.99986E-5	3.16876E-2	3.16880E+2
2.88284E+2	2.93378E+2	9.99986E-5	3.16763E-2	3.16768E+2
2.88066E+2	2.93229E+2	9.99985E-5	3.16645E-2	3.16650E+2
2.87849E+2	2.93077E+2	9.99985E-5	3.16528E-2	3.16532E+2
2.87626E+2	2.92923E+2	9.99986E-5	3.16413E-2	3.16417E+2
2.87405E+2	2.92771E+2	9.99986E-5	3.16304E-2	3.16309E+2
2.87182E+2	2.92618E+2	9.99986E-5	3.16194E-2	3.16199E+2
2.86956E+2	2.92463E+2	9.99986E-5	3.16078E-2	3.16082E+2
2.86732E+2	2.92306E+2	9.99986E-5	3.15954E-2	3.15959E+2
2.86509E+2	2.92147E+2	9.99985E-5	3.15835E-2	3.15839E+2
2.86283E+2	2.91983E+2	9.99985E-5	3.15718E-2	3.15723E+2
2.86056E+2	2.91820E+2	9.99986E-5	3.15604E-2	3.15608E+2
2.85834E+2	2.91663E+2	9.99986E-5	3.15492E-2	3.15496E+2
2.85609E+2	2.91504E+2	9.99986E-5	3.15370E-2	3.15374E+2
2.85385E+2	2.91342E+2	9.99987E-5	3.15247E-2	3.15251E+2
2.85164E+2	2.91178E+2	9.99986E-5	3.15123E-2	3.15127E+2
2.84939E+2	2.91010E+2	9.99987E-5	3.14998E-2	3.15003E+2
2.84716E+2	2.90844E+2	9.99987E-5	3.14878E-2	3.14882E+2
2.84490E+2	2.90678E+2	9.99987E-5	3.14761E-2	3.14765E+2
2.84262E+2	2.90512E+2	9.99987E-5	3.14650E-2	3.14654E+2
2.84035E+2	2.90349E+2	9.99986E-5	3.14528E-2	3.14532E+2
2.83806E+2	2.90185E+2	9.99986E-5	3.14397E-2	3.14401E+2
2.83578E+2	2.90015E+2	9.99986E-5	3.14270E-2	3.14275E+2
2.83352E+2	2.89838E+2	9.99986E-5	3.14148E-2	3.14152E+2
2.83123E+2	2.89661E+2	9.99986E-5	3.14028E-2	3.14033E+2
2.82893E+2	2.89487E+2	9.99985E-5	3.13908E-2	3.13913E+2
2.82662E+2	2.89314E+2	9.99985E-5	3.13788E-2	3.13793E+2
2.82432E+2	2.89142E+2	9.99985E-5	3.13671E-2	3.13676E+2
2.82200E+2	2.88967E+2	9.99985E-5	3.13550E-2	3.13555E+2
2.81966E+2	2.88792E+2	9.99986E-5	3.13430E-2	3.13434E+2
2.81734E+2	2.88617E+2	9.99985E-5	3.13309E-2	3.13314E+2
2.81502E+2	2.88441E+2	9.99985E-5	3.13184E-2	3.13189E+2
2.81271E+2	2.88262E+2	9.99985E-5	3.13063E-2	3.13067E+2
2.81038E+2	2.88084E+2	9.99985E-5	3.12940E-2	3.12944E+2
2.80805E+2	2.87904E+2	9.99985E-5	3.12817E-2	3.12822E+2
2.80574E+2	2.87724E+2	9.99986E-5	3.12701E-2	3.12705E+2
2.80345E+2	2.87545E+2	9.99986E-5	3.12582E-2	3.12587E+2
2.80114E+2	2.87364E+2	9.99986E-5	3.12462E-2	3.12466E+2
2.79887E+2	2.87183E+2	9.99986E-5	3.12343E-2	3.12348E+2
2.79662E+2	2.87004E+2	9.99986E-5	3.12228E-2	3.12233E+2
2.79431E+2	2.86821E+2	9.99985E-5	3.12101E-2	3.12106E+2
2.79203E+2	2.86637E+2	9.99985E-5	3.11970E-2	3.11975E+2
2.78978E+2	2.86450E+2	9.99986E-5	3.11843E-2	3.11847E+2
2.78748E+2	2.86258E+2	9.99987E-5	3.11714E-2	3.11719E+2
2.78519E+2	2.86068E+2	9.99986E-5	3.11593E-2	3.11597E+2
2.78291E+2	2.85883E+2	9.99986E-5	3.11470E-2	3.11474E+2
2.78062E+2	2.85697E+2	9.99985E-5	3.11342E-2	3.11347E+2
2.77831E+2	2.85510E+2	9.99985E-5	3.11218E-2	3.11223E+2
2.77601E+2	2.85323E+2	9.99987E-5	3.11094E-2	3.11098E+2
2.77373E+2	2.85137E+2	9.99987E-5	3.10969E-2	3.10973E+2
2.77142E+2	2.84951E+2	9.99987E-5	3.10851E-2	3.10855E+2
2.76908E+2	2.84766E+2	9.99987E-5	3.10729E-2	3.10733E+2
2.76676E+2	2.84581E+2	9.99987E-5	3.10603E-2	3.10608E+2
2.76445E+2	2.84393E+2	9.99986E-5	3.10476E-2	3.10480E+2
2.76216E+2	2.84204E+2	9.99985E-5	3.10342E-2	3.10347E+2
2.75985E+2	2.84009E+2	9.99985E-5	3.10212E-2	3.10216E+2
2.75755E+2	2.83813E+2	9.99987E-5	3.10083E-2	3.10087E+2
2.75523E+2	2.83619E+2	9.99986E-5	3.09955E-2	3.09959E+2
2.75290E+2	2.83424E+2	9.99986E-5	3.09831E-2	3.09835E+2
2.75058E+2	2.83231E+2	9.99986E-5	3.09713E-2	3.09717E+2
2.74826E+2	2.83039E+2	9.99985E-5	3.09597E-2	3.09601E+2
2.74601E+2	2.82854E+2	9.99986E-5	3.09475E-2	3.09479E+2
2.74373E+2	2.82666E+2	9.99985E-5	3.09346E-2	3.09351E+2
2.74144E+2	2.82473E+2	9.99984E-5	3.09217E-2	3.09222E+2
2.73918E+2	2.82277E+2	9.99985E-5	3.09087E-2	3.09091E+2
2.73693E+2	2.82076E+2	9.99986E-5	3.08955E-2	3.08959E+2
2.73468E+2	2.81879E+2	9.99986E-5	3.08829E-2	3.08833E+2
2.73240E+2	2.81680E+2	9.99986E-5	3.08708E-2	3.08712E+2
2.73012E+2	2.81483E+2	9.99986E-5	3.08580E-2	3.08584E+2
2.72785E+2	2.81285E+2	9.99986E-5	3.08447E-2	3.08452E+2
2.72558E+2	2.81086E+2	9.99986E-5	3.08325E-2	3.08329E+2
2.72330E+2	2.80885E+2	9.99987E-5	3.08205E-2	3.08209E+2
2.72098E+2	2.80686E+2	9.99987E-5	3.08078E-2	3.08082E+2
2.71869E+2	2.80489E+2	9.99987E-5	3.07951E-2	3.07955E+2
2.71642E+2	2.80294E+2	9.99987E-5	3.07828E-2	3.07832E+2
2.71414E+2	2.80102E+2	9.99986E-5	3.07709E-2	3.07713E+2
2.71183E+2	2.79912E+2	9.99986E-5	3.07591E-2	3.07595E+2
2.70953E+2	2.79722E+2	9.99986E-5	3.07477E-2	3.07481E+2
2.70724E+2	2.79531E+2	9.99987E-5	3.07350E-2	3.07354E+2
2.70495E+2	2.79335E+2	9.99986E-5	3.07213E-2	3.07217E+2
2.70271E+2	2.79137E+2	9.99986E-5	3.07086E-2	3.07090E+2
2.70047E+2	2.78939E+2	9.99986E-5	3.06965E-2	3.06969E+2
2.69820E+2	2.78740E+2	9.99986E-5	3.06842E-2	3.06846E+2
2.69593E+2	2.78543E+2	9.99986E-5	3.06711E-2	3.06716E+2
2.69370E+2	2.78343E+2	9.99986E-5	3.06578E-2	3.06582E+2
2.69149E+2	2.78139E+2	9.99986E-5	3.06445E-2	3.06449E+2
2.68926E+2	2.77933E+2	9.99986E-5	3.06315E-2	3.06320E+2
2.68705E+2	2.77728E+2	9.99986E-5	3.06188E-2	3.06192E+2
2.68486E+2	2.77526E+2	9.99986E-5	3.06058E-2	3.06062E+2
2.68265E+2	2.77320E+2	9.99985E-5	3.05930E-2	3.05934E+2
2.68042E+2	2.77115E+2	9.99986E-5	3.05804E-2	3.05808E+2
2.67819E+2	2.76913E+2	9.99986E-5	3.05681E-2	3.05685E+2
2.67593E+2	2.76710E+2	9.99986E-5	3.05561E-2	3.05566E+2
2.67368E+2	2.76511E+2	9.99986E-5	3.05439E-2	3.05443E+2
2.67145E+2	2.76312E+2	9.99987E-5	3.05315E-2	3.05319E+2
2.66922E+2	2.76112E+2	9.99987E-5	3.05189E-2	3.05193E+2
2.66696E+2	2.75910E+2	9.99986E-5	3.05062E-2	3.05067E+2
2.66474E+2	2.75709E+2	9.99986E-5	3.04934E-2	3.04939E+2
2.66253E+2	2.75505E+2	9.99987E-5	3.04807E-2	3.04811E+2
2.66029E+2	2.75299E+2	9.99986E-5	3.04684E-2	3.04688E+2
2.65805E+2	2.75094E+2	9.99986E-5	3.04560E-2	3.04565E+2
2.65582E+2	2.74894E+2	9.99987E-5	3.04443E-2	3.04447E+2
2.65357E+2	2.74698E+2	9.99987E-5	3.04326E-2	3.04330E+2
2.65133E+2	2.74502E+2	9.99986E-5	3.04207E-2	3.04211E+2
2.64911E+2	2.74309E+2	9.99986E-5	3.04084E-2	3.04088E+2
2.64688E+2	2.74112E+2	9.99986E-5	3.03951E-2	3.03955E+2
2.64464E+2	2.73910E+2	9.99987E-5	3.03818E-2	3.03822E+2
2.64244E+2	2.73707E+2	9.99986E-5	3.03696E-2	3.03701E+2
2.64028E+2	2.73505E+2	9.99986E-5	3.03576E-2	3.03580E+2
2.63810E+2	2.73302E+2	9.99986E-5	3.03449E-2	3.03453E+2
2.63591E+2	2.73099E+2	9.99987E-5	3.03318E-2	3.03322E+2
2.63375E+2	2.72892E+2	9.99987E-5	3.03191E-2	3.03195E+2
2.63159E+2	2.72689E+2	9.99986E-5	3.03070E-2	3.03074E+2
2.62943E+2	2.72488E+2	9.99986E-5	3.02948E-2	3.02953E+2
2.62727E+2	2.72286E+2	9.99985E-5	3.02827E-2	3.02832E+2
2.62512E+2	2.72087E+2	9.99986E-5	3.02708E-2	3.02712E+2
2.62292E+2	2.71888E+2	9.99986E-5	3.02592E-2	3.02596E+2
2.62075E+2	2.71690E+2	9.99986E-5	3.02476E-2	3.02481E+2
2.61858E+2	2.71493E+2	9.99986E-5	3.02353E-2	3.02357E+2
2.61640E+2	2.71293E+2	9.99987E-5	3.02224E-2	3.02228E+2
2.61425E+2	2.71088E+2	9.99986E-5	3.02095E-2	3.02099E+2
2.61212E+2	2.70883E+2	9.99986E-5	3.01972E-2	3.01976E+2
2.60996E+2	2.70678E+2	9.99986E-5	3.01849E-2	3.01853E+2
2.60781E+2	2.70473E+2	9.99986E-5	3.01722E-2	3.01726E+2
2.60569E+2	2.70267E+2	9.99986E-5	3.01597E-2	3.01601E+2
2.60355E+2	2.70063E+2	9.99986E-5	3.01477E-2	3.01481E+2
2.60137E+2	2.69860E+2	9.99986E-5	3.01358E-2	3.01362E+2
2.59920E+2	2.69658E+2	9.99987E-5	3.01239E-2	3.01243E+2
2.59704E+2	2.69458E+2	9.99986E-5	3.01120E-2	3.01124E+2
2.59490E+2	2.69260E+2	9.99986E-5	3.00993E-2	3.00998E+2
2.59276E+2	2.69060E+2	9.99985E-5	3.00867E-2	3.00871E+2
2.59060E+2	2.68858E+2	9.99986E-5	3.00745E-2	3.00749E+2
2.58845E+2	2.68658E+2	9.99986E-5	3.00626E-2	3.00631E+2
2.58632E+2	2.68460E+2	9.99987E-5	3.00507E-2	3.00511E+2
2.58422E+2	2.68263E+2	9.99986E-5	3.00383E-2	3.00387E+2
2.58212E+2	2.68063E+2	9.99986E-5	3.00259E-2	3.00263E+2
2.58002E+2	2.67861E+2	9.99986E-5	3.00137E-2	3.00142E+2
2.57793E+2	2.67661E+2	9.99987E-5	3.00015E-2	3.00019E+2
2.57585E+2	2.67460E+2	9.99987E-5	2.99892E-2	2.99896E+2
2.57375E+2	2.67259E+2	9.99986E-5	2.99771E-2	2.99775E+2
2.57165E+2	2.67059E+2	9.99986E-5	2.99648E-2	2.99652E+2
2.56956E+2	2.66858E+2	9.99987E-5	2.99526E-2	2.99530E+2
2.56746E+2	2.66656E+2	9.99987E-5	2.99406E-2	2.99410E+2
2.56537E+2	2.66455E+2	9.99986E-5	2.99286E-2	2.99291E+2
2.56330E+2	2.66254E+2	9.99986E-5	2.99166E-2	2.99171E+2
2.56122E+2	2.66053E+2	9.99987E-5	2.99044E-2	2.99048E+2
2.55913E+2	2.65852E+2	9.99986E-5	2.98920E-2	2.98924E+2
2.55705E+2	2.65648E+2	9.99986E-5	2.98797E-2	2.98801E+2
2.55498E+2	2.65446E+2	9.99986E-5	2.98676E-2	2.98680E+2
2.55286E+2	2.65241E+2	9.99986E-5	2.98555E-2	2.98559E+2
2.55076E+2	2.65036E+2	9.99986E-5	2.98432E-2	2.98436E+2
2.54869E+2	2.64836E+2	9.99986E-5	2.98311E-2	2.98315E+2
2.54663E+2	2.64634E+2	9.99987E-5	2.98190E-2	2.98194E+2
2.54454E+2	2.64430E+2	9.99986E-5	2.98064E-2	2.98069E+2
2.54244E+2	2.64226E+2	9.99986E-5	2.97942E-2	2.97947E+2
2.54034E+2	2.64023E+2	9.99986E-5	2.97822E-2	2.97826E+2
2.53826E+2	2.63822E+2	9.99987E-5	2.97701E-2	2.97705E+2
2.53617E+2	2.63621E+2	9.99986E-5	2.97587E-2	2.97591E+2
2.53406E+2	2.63424E+2	9.99986E-5	2.97471E-2	2.97475E+2
2.53195E+2	2.63229E+2	9.99986E-5	2.97348E-2	2.97352E+2
2.52987E+2	2.63031E+2	9.99986E-5	2.97224E-2	2.97228E+2
2.52782E+2	2.62834E+2	9.99985E-5	2.97102E-2	2.97107E+2
2.52577E+2	2.62635E+2	9.99986E-5	2.96980E-2	2.96985E+2
2.52372E+2	2.62433E+2	9.99986E-5	2.96858E-2	2.96862E+2
2.52166E+2	2.62231E+2	9.99987E-5	2.96739E-2	2.96743E+2
2.51960E+2	2.62031E+2	9.99986E-5	2.96618E-2	2.96622E+2
2.51756E+2	2.61831E+2	9.99985E-5	2.96498E-2	2.96503E+2
2.51553E+2	2.61634E+2	9.99986E-5	2.96376E-2	2.96380E+2
2.51349E+2	2.61435E+2	9.99986E-5	2.96254E-2	2.96258E+2
2.51143E+2	2.61234E+2	9.99986E-5	2.96137E-2	2.96141E+2
2.50938E+2	2.61035E+2	9.99985E-5	2.96023E-2	2.96027E+2
2.50731E+2	2.60839E+2	9.99985E-5	2.95903E-2	2.95908E+2
2.50525E+2	2.60640E+2	9.99985E-5	2.95783E-2	2.95787E+2
2.50323E+2	2.60441E+2	9.99985E-5	2.95665E-2	2.95670E+2
2.50118E+2	2.60243E+2	9.99985E-5	2.95544E-2	2.95549E+2
2.49914E+2	2.60042E+2	9.99986E-5	2.95419E-2	2.95424E+2
2.49711E+2	2.59841E+2	9.99986E-5	2.95295E-2	2.95299E+2
2.49507E+2	2.59638E+2	9.99986E-5	2.95171E-2	2.95176E+2
2.49303E+2	2.59434E+2	9.99985E-5	2.95051E-2	2.95055E+2
2.49099E+2	2.59230E+2	9.99986E-5	2.94935E-2	2.94939E+2
2.48892E+2	2.59028E+2	9.99986E-5	2.94819E-2	2.94823E+2
2.48686E+2	2.58829E+2	9.99986E-5	2.94698E-2	2.94703E+2
2.48483E+2	2.58630E+2	9.99986E-5	2.94573E-2	2.94578E+2
2.48279E+2	2.58429E+2	9.99986E-5	2.94451E-2	2.94455E+2
2.48074E+2	2.58230E+2	9.99986E-5	2.94333E-2	2.94337E+2
2.47871E+2	2.58034E+2	9.99986E-5	2.94213E-2	2.94217E+2
2.47665E+2	2.57837E+2	9.99986E-5	2.94092E-2	2.94096E+2
2.47460E+2	2.57639E+2	9.99986E-5	2.93976E-2	2.93980E+2
2.47258E+2	2.57440E+2	9.99985E-5	2.93856E-2	2.93861E+2
2.47057E+2	2.57242E+2	9.99986E-5	2.93733E-2	2.93737E+2
2.46859E+2	2.57045E+2	9.99987E-5	2.93613E-2	2.93617E+2
2.46660E+2	2.56848E+2	9.99986E-5	2.93491E-2	2.93495E+2
2.46459E+2	2.56648E+2	9.99985E-5	2.93370E-2	2.93375E+2
2.46256E+2	2.56445E+2	9.99986E-5	2.93250E-2	2.93254E+2
2.46056E+2	2.56246E+2	9.99986E-5	2.93129E-2	2.93133E+2
2.45857E+2	2.56050E+2	9.99985E-5	2.93010E-2	2.93015E+2
2.45656E+2	2.55849E+2	9.99985E-5	2.92889E-2	2.92894E+2
2.45455E+2	2.55648E+2	9.99984E-5	2.92771E-2	2.92776E+2
2.45252E+2	2.55448E+2	9.99985E-5	2.92655E-2	2.92659E+2
2.45048E+2	2.55251E+2	9.99985E-5	2.92542E-2	2.92546E+2
2.44847E+2	2.55058E+2	9.99985E-5	2.92430E-2	2.92435E+2
2.44645E+2	2.54866E+2	9.99985E-5	2.92303E-2	2.92308E+2
2.44443E+2	2.54666E+2	9.99985E-5	2.92168E-2	2.92172E+2
2.44242E+2	2.54460E+2	9.99985E-5	2.92045E-2	2.92049E+2
2.44044E+2	2.54254E+2	9.99986E-5	2.91930E-2	2.91935E+2
2.43845E+2	2.54053E+2	9.99986E-5	2.91816E-2	2.91820E+2
2.43640E+2	2.53853E+2	9.99986E-5	2.91700E-2	2.91704E+2
2.43437E+2	2.53653E+2	9.99986E-5	2.91581E-2	2.91585E+2
2.43235E+2	2.53452E+2	9.99987E-5	2.91463E-2	2.91467E+2
2.43032E+2	2.53252E+2	9.99986E-5	2.91342E-2	2.91346E+2
2.42829E+2	2.53054E+2	9.99986E-5	2.91219E-2	2.91223E+2
2.42627E+2	2.52857E+2	9.99986E-5	2.91100E-2	2.91104E+2
2.42428E+2	2.52662E+2	9.99986E-5	2.90978E-2	2.90982E+2
2.42225E+2	2.52463E+2	9.99985E-5	2.90860E-2	2.90864E+2
2.42022E+2	2.52265E+2	9.99984E-5	2.90737E-2	2.90742E+2
2.41823E+2	2.52067E+2	9.99985E-5	2.90618E-2	2.90622E+2
2.41626E+2	2.51868E+2	9.99986E-5	2.90508E-2	2.90513E+2
2.41425E+2	2.51673E+2	9.99985E-5	2.90393E-2	2.90397E+2
2.41225E+2	2.51482E+2	9.99986E-5	2.90270E-2	2.90274E+2
2.41026E+2	2.51285E+2	9.99986E-5	2.90145E-2	2.90149E+2
2.40828E+2	2.51086E+2	9.99985E-5	2.90022E-2	2.90027E+2
2.40633E+2	2.50887E+2	9.99985E-5	2.89902E-2	2.89906E+2
2.40437E+2	2.50689E+2	9.99986E-5	2.89782E-2	2.89786E+2
2.40238E+2	2.50489E+2	9.99985E-5	2.89663E-2	2.89668E+2
2.40038E+2	2.50289E+2	9.99986E-5	2.89541E-2	2.89545E+2
2.39839E+2	2.50091E+2	9.99986E-5	2.89418E-2	2.89422E+2
2.39641E+2	2.49893E+2	9.99986E-5	2.89300E-2	2.89304E+2
2.39440E+2	2.49694E+2	9.99985E-5	2.89183E-2	2.89188E+2
2.39240E+2	2.49497E+2	9.99985E-5	2.89069E-2	2.89074E+2
2.39041E+2	2.49300E+2	9.99986E-5	2.88943E-2	2.88947E+2
2.38839E+2	2.49097E+2	9.99986E-5	2.88810E-2	2.88814E+2
2.38639E+2	2.48890E+2	9.99985E-5	2.88690E-2	2.88694E+2
2.38439E+2	2.48687E+2	9.99985E-5	2.88573E-2	2.88578E+2
2.38240E+2	2.48488E+2	9.99985E-5	2.88458E-2	2.88463E+2
2.38037E+2	2.48291E+2	9.99986E-5	2.88347E-2	2.88351E+2
2.37835E+2	2.48095E+2	9.99986E-5	2.88231E-2	2.88235E+2
2.37634E+2	2.47898E+2	9.99986E-5	2.88110E-2	2.88114E+2
2.37430E+2	2.47699E+2	9.99986E-5	2.87992E-2	2.87996E+2
2.37229E+2	2.47504E+2	9.99987E-5	2.87879E-2	2.87883E+2
2.37031E+2	2.47311E+2	9.99986E-5	2.87754E-2	2.87758E+2
2.36834E+2	2.47115E+2	9.99986E-5	2.87623E-2	2.87627E+2
2.36635E+2	2.46912E+2	9.99986E-5	2.87499E-2	2.87503E+2
2.36438E+2	2.46709E+2	9.99986E-5	2.87378E-2	2.87382E+2
2.36243E+2	2.46509E+2	9.99985E-5	2.87261E-2	2.87265E+2
2.36045E+2	2.46312E+2	9.99986E-5	2.87147E-2	2.87151E+2
2.35846E+2	2.46119E+2	9.99986E-5	2.87033E-2	2.87038E+2
