T_VTI_(K)	T_sample_(K)	I_s	V_nv	R_nv
1.39148E+2	1.46516E+2	9.99976E-6	1.94003E-3	1.94008E+2
1.39032E+2	1.46393E+2	9.99976E-6	1.93894E-3	1.93898E+2
1.38916E+2	1.46269E+2	9.99977E-6	1.93790E-3	1.93795E+2
1.38801E+2	1.46146E+2	9.99977E-6	1.93680E-3	1.93685E+2
1.38687E+2	1.46022E+2	9.99977E-6	1.93576E-3	1.93581E+2
1.38572E+2	1.45898E+2	9.99977E-6	1.93471E-3	1.93476E+2
1.38457E+2	1.45775E+2	9.99976E-6	1.93362E-3	1.93367E+2
1.38341E+2	1.45652E+2	9.99975E-6	1.93256E-3	1.93261E+2
1.38225E+2	1.45529E+2	9.99976E-6	1.93148E-3	1.93153E+2
1.38110E+2	1.45406E+2	9.99976E-6	1.93040E-3	1.93045E+2
1.37994E+2	1.45282E+2	9.99976E-6	1.92938E-3	1.92943E+2
1.37878E+2	1.45160E+2	9.99977E-6	1.92828E-3	1.92832E+2
1.37762E+2	1.45038E+2	9.99976E-6	1.92714E-3	1.92719E+2
1.37646E+2	1.44915E+2	9.99976E-6	1.92620E-3	1.92624E+2
1.37531E+2	1.44796E+2	9.99976E-6	1.92525E-3	1.92529E+2
1.37415E+2	1.44676E+2	9.99976E-6	1.92408E-3	1.92412E+2
1.37299E+2	1.44553E+2	9.99976E-6	1.92292E-3	1.92297E+2
1.37182E+2	1.44430E+2	9.99976E-6	1.92184E-3	1.92189E+2
1.37066E+2	1.44309E+2	9.99976E-6	1.92075E-3	1.92080E+2
1.36951E+2	1.44188E+2	9.99976E-6	1.91956E-3	1.91961E+2
1.36835E+2	1.44064E+2	9.99977E-6	1.91837E-3	1.91842E+2
1.36719E+2	1.43943E+2	9.99976E-6	1.91729E-3	1.91734E+2
1.36604E+2	1.43826E+2	9.99975E-6	1.91613E-3	1.91618E+2
1.36488E+2	1.43706E+2	9.99976E-6	1.91489E-3	1.91494E+2
1.36372E+2	1.43586E+2	9.99976E-6	1.91367E-3	1.91372E+2
1.36256E+2	1.43466E+2	9.99976E-6	1.91251E-3	1.91255E+2
1.36139E+2	1.43346E+2	9.99977E-6	1.91129E-3	1.91134E+2
1.36024E+2	1.43228E+2	9.99975E-6	1.91001E-3	1.91005E+2
1.35909E+2	1.43109E+2	9.99975E-6	1.90872E-3	1.90877E+2
1.35794E+2	1.42990E+2	9.99976E-6	1.90731E-3	1.90736E+2
1.35678E+2	1.42869E+2	9.99976E-6	1.90587E-3	1.90592E+2
1.35562E+2	1.42748E+2	9.99976E-6	1.90448E-3	1.90453E+2
1.35446E+2	1.42627E+2	9.99976E-6	1.90316E-3	1.90321E+2
1.35333E+2	1.42507E+2	9.99976E-6	1.90182E-3	1.90187E+2
1.35221E+2	1.42388E+2	9.99976E-6	1.90027E-3	1.90032E+2
1.35108E+2	1.42268E+2	9.99977E-6	1.89866E-3	1.89871E+2
1.34996E+2	1.42148E+2	9.99977E-6	1.89710E-3	1.89714E+2
1.34883E+2	1.42028E+2	9.99976E-6	1.89551E-3	1.89556E+2
1.34769E+2	1.41907E+2	9.99976E-6	1.89382E-3	1.89386E+2
1.34654E+2	1.41786E+2	9.99976E-6	1.89200E-3	1.89205E+2
1.34542E+2	1.41666E+2	9.99976E-6	1.89024E-3	1.89028E+2
1.34431E+2	1.41546E+2	9.99976E-6	1.88843E-3	1.88848E+2
1.34317E+2	1.41425E+2	9.99976E-6	1.88645E-3	1.88650E+2
1.34202E+2	1.41304E+2	9.99976E-6	1.88437E-3	1.88441E+2
1.34089E+2	1.41182E+2	9.99976E-6	1.88231E-3	1.88236E+2
1.33975E+2	1.41060E+2	9.99976E-6	1.88034E-3	1.88039E+2
1.33861E+2	1.40938E+2	9.99976E-6	1.87829E-3	1.87833E+2
1.33747E+2	1.40817E+2	9.99976E-6	1.87631E-3	1.87636E+2
1.33634E+2	1.40696E+2	9.99976E-6	1.87440E-3	1.87445E+2
1.33520E+2	1.40575E+2	9.99976E-6	1.87237E-3	1.87241E+2
1.33407E+2	1.40455E+2	9.99975E-6	1.87037E-3	1.87042E+2
1.33292E+2	1.40335E+2	9.99977E-6	1.86843E-3	1.86848E+2
1.33178E+2	1.40215E+2	9.99977E-6	1.86646E-3	1.86651E+2
1.33063E+2	1.40094E+2	9.99976E-6	1.86433E-3	1.86438E+2
1.32949E+2	1.39971E+2	9.99976E-6	1.86226E-3	1.86230E+2
1.32835E+2	1.39849E+2	9.99976E-6	1.86021E-3	1.86025E+2
1.32720E+2	1.39728E+2	9.99977E-6	1.85817E-3	1.85822E+2
1.32606E+2	1.39606E+2	9.99976E-6	1.85626E-3	1.85631E+2
1.32492E+2	1.39485E+2	9.99976E-6	1.85426E-3	1.85430E+2
1.32377E+2	1.39367E+2	9.99977E-6	1.85219E-3	1.85223E+2
1.32262E+2	1.39247E+2	9.99976E-6	1.85019E-3	1.85023E+2
1.32148E+2	1.39128E+2	9.99975E-6	1.84807E-3	1.84811E+2
1.32034E+2	1.39009E+2	9.99976E-6	1.84601E-3	1.84606E+2
1.31919E+2	1.38888E+2	9.99976E-6	1.84409E-3	1.84413E+2
1.31803E+2	1.38768E+2	9.99976E-6	1.84208E-3	1.84212E+2
1.31689E+2	1.38649E+2	9.99977E-6	1.84010E-3	1.84015E+2
1.31573E+2	1.38530E+2	9.99977E-6	1.83811E-3	1.83815E+2
1.31457E+2	1.38411E+2	9.99977E-6	1.83621E-3	1.83625E+2
1.31341E+2	1.38293E+2	9.99976E-6	1.83452E-3	1.83456E+2
1.31225E+2	1.38176E+2	9.99976E-6	1.83283E-3	1.83288E+2
1.31109E+2	1.38060E+2	9.99976E-6	1.83112E-3	1.83117E+2
1.30995E+2	1.37945E+2	9.99976E-6	1.82937E-3	1.82942E+2
1.30883E+2	1.37830E+2	9.99976E-6	1.82748E-3	1.82752E+2
1.30770E+2	1.37712E+2	9.99976E-6	1.82544E-3	1.82548E+2
1.30658E+2	1.37592E+2	9.99977E-6	1.82347E-3	1.82351E+2
1.30547E+2	1.37474E+2	9.99976E-6	1.82153E-3	1.82158E+2
1.30434E+2	1.37354E+2	9.99976E-6	1.81951E-3	1.81955E+2
1.30323E+2	1.37234E+2	9.99976E-6	1.81764E-3	1.81768E+2
1.30212E+2	1.37115E+2	9.99977E-6	1.81597E-3	1.81601E+2
1.30100E+2	1.36997E+2	9.99977E-6	1.81419E-3	1.81423E+2
1.29989E+2	1.36879E+2	9.99976E-6	1.81226E-3	1.81231E+2
1.29877E+2	1.36760E+2	9.99976E-6	1.81053E-3	1.81057E+2
1.29765E+2	1.36640E+2	9.99976E-6	1.80892E-3	1.80897E+2
1.29653E+2	1.36525E+2	9.99977E-6	1.80713E-3	1.80717E+2
1.29541E+2	1.36408E+2	9.99977E-6	1.80521E-3	1.80526E+2
1.29430E+2	1.36289E+2	9.99976E-6	1.80335E-3	1.80339E+2
1.29318E+2	1.36169E+2	9.99977E-6	1.80157E-3	1.80161E+2
1.29207E+2	1.36050E+2	9.99976E-6	1.79994E-3	1.79998E+2
1.29095E+2	1.35932E+2	9.99975E-6	1.79832E-3	1.79837E+2
1.28983E+2	1.35816E+2	9.99976E-6	1.79652E-3	1.79657E+2
1.28873E+2	1.35699E+2	9.99976E-6	1.79461E-3	1.79465E+2
1.28762E+2	1.35580E+2	9.99976E-6	1.79283E-3	1.79287E+2
1.28651E+2	1.35460E+2	9.99976E-6	1.79107E-3	1.79111E+2
1.28539E+2	1.35340E+2	9.99976E-6	1.78914E-3	1.78918E+2
1.28427E+2	1.35219E+2	9.99976E-6	1.78735E-3	1.78739E+2
1.28317E+2	1.35099E+2	9.99976E-6	1.78561E-3	1.78565E+2
1.28205E+2	1.34979E+2	9.99977E-6	1.78384E-3	1.78388E+2
1.28093E+2	1.34861E+2	9.99976E-6	1.78210E-3	1.78214E+2
1.27982E+2	1.34745E+2	9.99976E-6	1.78022E-3	1.78026E+2
1.27870E+2	1.34626E+2	9.99977E-6	1.77825E-3	1.77829E+2
1.27758E+2	1.34504E+2	9.99977E-6	1.77645E-3	1.77649E+2
1.27646E+2	1.34385E+2	9.99976E-6	1.77479E-3	1.77483E+2
1.27534E+2	1.34268E+2	9.99976E-6	1.77311E-3	1.77315E+2
1.27421E+2	1.34151E+2	9.99975E-6	1.77140E-3	1.77144E+2
1.27308E+2	1.34033E+2	9.99975E-6	1.76973E-3	1.76977E+2
1.27196E+2	1.33918E+2	9.99975E-6	1.76802E-3	1.76806E+2
1.27083E+2	1.33800E+2	9.99976E-6	1.76624E-3	1.76628E+2
1.26969E+2	1.33681E+2	9.99977E-6	1.76449E-3	1.76453E+2
1.26857E+2	1.33563E+2	9.99976E-6	1.76280E-3	1.76284E+2
1.26744E+2	1.33445E+2	9.99977E-6	1.76112E-3	1.76116E+2
1.26631E+2	1.33329E+2	9.99977E-6	1.75945E-3	1.75949E+2
1.26517E+2	1.33211E+2	9.99976E-6	1.75779E-3	1.75783E+2
1.26405E+2	1.33093E+2	9.99976E-6	1.75619E-3	1.75624E+2
1.26296E+2	1.32977E+2	9.99976E-6	1.75464E-3	1.75468E+2
1.26186E+2	1.32860E+2	9.99976E-6	1.75307E-3	1.75311E+2
1.26075E+2	1.32744E+2	9.99977E-6	1.75157E-3	1.75162E+2
1.25964E+2	1.32631E+2	9.99976E-6	1.75002E-3	1.75006E+2
1.25854E+2	1.32517E+2	9.99976E-6	1.74825E-3	1.74830E+2
1.25743E+2	1.32399E+2	9.99977E-6	1.74654E-3	1.74658E+2
1.25633E+2	1.32280E+2	9.99976E-6	1.74492E-3	1.74496E+2
1.25523E+2	1.32162E+2	9.99976E-6	1.74336E-3	1.74341E+2
1.25412E+2	1.32046E+2	9.99976E-6	1.74186E-3	1.74190E+2
1.25303E+2	1.31930E+2	9.99976E-6	1.74027E-3	1.74031E+2
1.25194E+2	1.31814E+2	9.99977E-6	1.73863E-3	1.73867E+2
1.25083E+2	1.31697E+2	9.99976E-6	1.73704E-3	1.73708E+2
1.24973E+2	1.31579E+2	9.99976E-6	1.73540E-3	1.73544E+2
1.24862E+2	1.31461E+2	9.99976E-6	1.73371E-3	1.73375E+2
1.24752E+2	1.31342E+2	9.99977E-6	1.73203E-3	1.73208E+2
1.24642E+2	1.31223E+2	9.99976E-6	1.73045E-3	1.73049E+2
1.24533E+2	1.31106E+2	9.99976E-6	1.72903E-3	1.72908E+2
1.24425E+2	1.30991E+2	9.99976E-6	1.72758E-3	1.72762E+2
1.24314E+2	1.30873E+2	9.99976E-6	1.72596E-3	1.72600E+2
1.24203E+2	1.30756E+2	9.99976E-6	1.72432E-3	1.72436E+2
1.24094E+2	1.30639E+2	9.99976E-6	1.72273E-3	1.72277E+2
1.23984E+2	1.30521E+2	9.99976E-6	1.72115E-3	1.72119E+2
1.23874E+2	1.30405E+2	9.99976E-6	1.71966E-3	1.71970E+2
1.23763E+2	1.30291E+2	9.99976E-6	1.71816E-3	1.71820E+2
1.23653E+2	1.30177E+2	9.99977E-6	1.71667E-3	1.71671E+2
1.23544E+2	1.30065E+2	9.99976E-6	1.71519E-3	1.71523E+2
1.23433E+2	1.29951E+2	9.99976E-6	1.71364E-3	1.71368E+2
1.23323E+2	1.29836E+2	9.99975E-6	1.71202E-3	1.71206E+2
1.23214E+2	1.29721E+2	9.99976E-6	1.71029E-3	1.71034E+2
1.23103E+2	1.29604E+2	9.99977E-6	1.70874E-3	1.70878E+2
1.22994E+2	1.29488E+2	9.99976E-6	1.70739E-3	1.70743E+2
1.22884E+2	1.29375E+2	9.99977E-6	1.70598E-3	1.70602E+2
1.22773E+2	1.29261E+2	9.99976E-6	1.70451E-3	1.70455E+2
1.22663E+2	1.29149E+2	9.99976E-6	1.70310E-3	1.70314E+2
1.22553E+2	1.29037E+2	9.99975E-6	1.70170E-3	1.70174E+2
1.22443E+2	1.28926E+2	9.99975E-6	1.70025E-3	1.70029E+2
1.22333E+2	1.28813E+2	9.99976E-6	1.69876E-3	1.69880E+2
1.22224E+2	1.28700E+2	9.99975E-6	1.69721E-3	1.69725E+2
1.22114E+2	1.28585E+2	9.99976E-6	1.69562E-3	1.69566E+2
1.22004E+2	1.28469E+2	9.99975E-6	1.69412E-3	1.69416E+2
1.21896E+2	1.28353E+2	9.99975E-6	1.69273E-3	1.69277E+2
1.21790E+2	1.28240E+2	9.99976E-6	1.69128E-3	1.69132E+2
1.21684E+2	1.28127E+2	9.99977E-6	1.68975E-3	1.68979E+2
1.21578E+2	1.28011E+2	9.99977E-6	1.68835E-3	1.68839E+2
1.21471E+2	1.27897E+2	9.99977E-6	1.68698E-3	1.68702E+2
1.21365E+2	1.27785E+2	9.99977E-6	1.68554E-3	1.68558E+2
1.21258E+2	1.27672E+2	9.99977E-6	1.68412E-3	1.68416E+2
1.21152E+2	1.27558E+2	9.99977E-6	1.68265E-3	1.68269E+2
1.21045E+2	1.27443E+2	9.99977E-6	1.68117E-3	1.68121E+2
1.20939E+2	1.27329E+2	9.99977E-6	1.67970E-3	1.67974E+2
1.20832E+2	1.27214E+2	9.99976E-6	1.67820E-3	1.67824E+2
1.20724E+2	1.27097E+2	9.99975E-6	1.67672E-3	1.67676E+2
1.20619E+2	1.26982E+2	9.99976E-6	1.67523E-3	1.67527E+2
1.20513E+2	1.26866E+2	9.99977E-6	1.67374E-3	1.67378E+2
1.20406E+2	1.26750E+2	9.99976E-6	1.67223E-3	1.67227E+2
1.20300E+2	1.26633E+2	9.99975E-6	1.67071E-3	1.67076E+2
1.20192E+2	1.26516E+2	9.99976E-6	1.66924E-3	1.66928E+2
1.20086E+2	1.26400E+2	9.99975E-6	1.66780E-3	1.66784E+2
1.19980E+2	1.26283E+2	9.99976E-6	1.66634E-3	1.66638E+2
1.19872E+2	1.26166E+2	9.99976E-6	1.66493E-3	1.66497E+2
1.19765E+2	1.26050E+2	9.99976E-6	1.66354E-3	1.66358E+2
1.19657E+2	1.25936E+2	9.99976E-6	1.66205E-3	1.66209E+2
1.19549E+2	1.25822E+2	9.99976E-6	1.66061E-3	1.66065E+2
1.19441E+2	1.25709E+2	9.99976E-6	1.65922E-3	1.65926E+2
1.19333E+2	1.25595E+2	9.99976E-6	1.65770E-3	1.65774E+2
1.19226E+2	1.25482E+2	9.99975E-6	1.65614E-3	1.65618E+2
1.19118E+2	1.25368E+2	9.99976E-6	1.65477E-3	1.65481E+2
1.19009E+2	1.25254E+2	9.99976E-6	1.65347E-3	1.65351E+2
1.18900E+2	1.25142E+2	9.99976E-6	1.65212E-3	1.65216E+2
1.18791E+2	1.25030E+2	9.99977E-6	1.65076E-3	1.65080E+2
1.18683E+2	1.24920E+2	9.99976E-6	1.64936E-3	1.64940E+2
1.18574E+2	1.24807E+2	9.99976E-6	1.64798E-3	1.64802E+2
1.18465E+2	1.24695E+2	9.99976E-6	1.64655E-3	1.64659E+2
1.18357E+2	1.24583E+2	9.99976E-6	1.64507E-3	1.64511E+2
1.18248E+2	1.24467E+2	9.99976E-6	1.64360E-3	1.64364E+2
1.18139E+2	1.24351E+2	9.99977E-6	1.64218E-3	1.64222E+2
1.18030E+2	1.24237E+2	9.99977E-6	1.64084E-3	1.64088E+2
1.17923E+2	1.24123E+2	9.99976E-6	1.63948E-3	1.63952E+2
1.17816E+2	1.24009E+2	9.99976E-6	1.63813E-3	1.63817E+2
1.17710E+2	1.23895E+2	9.99975E-6	1.63677E-3	1.63681E+2
1.17603E+2	1.23781E+2	9.99976E-6	1.63538E-3	1.63542E+2
1.17496E+2	1.23667E+2	9.99976E-6	1.63410E-3	1.63414E+2
1.17390E+2	1.23554E+2	9.99977E-6	1.63273E-3	1.63277E+2
1.17283E+2	1.23441E+2	9.99976E-6	1.63132E-3	1.63136E+2
1.17175E+2	1.23326E+2	9.99975E-6	1.62993E-3	1.62997E+2
1.17069E+2	1.23212E+2	9.99975E-6	1.62854E-3	1.62858E+2
1.16962E+2	1.23098E+2	9.99976E-6	1.62724E-3	1.62728E+2
1.16854E+2	1.22985E+2	9.99976E-6	1.62599E-3	1.62603E+2
1.16748E+2	1.22873E+2	9.99976E-6	1.62461E-3	1.62465E+2
1.16641E+2	1.22759E+2	9.99976E-6	1.62310E-3	1.62314E+2
1.16535E+2	1.22642E+2	9.99976E-6	1.62167E-3	1.62171E+2
1.16429E+2	1.22526E+2	9.99976E-6	1.62032E-3	1.62036E+2
1.16322E+2	1.22410E+2	9.99976E-6	1.61895E-3	1.61899E+2
1.16214E+2	1.22294E+2	9.99975E-6	1.61762E-3	1.61766E+2
1.16107E+2	1.22178E+2	9.99975E-6	1.61634E-3	1.61638E+2
1.16000E+2	1.22065E+2	9.99975E-6	1.61502E-3	1.61506E+2
1.15893E+2	1.21953E+2	9.99976E-6	1.61367E-3	1.61371E+2
1.15785E+2	1.21841E+2	9.99976E-6	1.61245E-3	1.61249E+2
1.15677E+2	1.21731E+2	9.99976E-6	1.61121E-3	1.61125E+2
1.15569E+2	1.21621E+2	9.99976E-6	1.60987E-3	1.60991E+2
1.15462E+2	1.21510E+2	9.99975E-6	1.60850E-3	1.60854E+2
1.15354E+2	1.21398E+2	9.99976E-6	1.60720E-3	1.60724E+2
1.15245E+2	1.21285E+2	9.99977E-6	1.60592E-3	1.60596E+2
1.15137E+2	1.21174E+2	9.99976E-6	1.60460E-3	1.60464E+2
1.15029E+2	1.21063E+2	9.99977E-6	1.60328E-3	1.60332E+2
1.14921E+2	1.20952E+2	9.99977E-6	1.60198E-3	1.60202E+2
1.14815E+2	1.20841E+2	9.99976E-6	1.60069E-3	1.60073E+2
1.14707E+2	1.20728E+2	9.99975E-6	1.59937E-3	1.59941E+2
1.14600E+2	1.20616E+2	9.99976E-6	1.59807E-3	1.59811E+2
1.14493E+2	1.20504E+2	9.99977E-6	1.59680E-3	1.59684E+2
1.14384E+2	1.20390E+2	9.99977E-6	1.59546E-3	1.59550E+2
1.14277E+2	1.20277E+2	9.99976E-6	1.59420E-3	1.59424E+2
1.14170E+2	1.20166E+2	9.99975E-6	1.59300E-3	1.59304E+2
1.14063E+2	1.20056E+2	9.99975E-6	1.59178E-3	1.59182E+2
1.13956E+2	1.19946E+2	9.99976E-6	1.59054E-3	1.59058E+2
1.13850E+2	1.19834E+2	9.99977E-6	1.58925E-3	1.58929E+2
1.13744E+2	1.19722E+2	9.99976E-6	1.58789E-3	1.58793E+2
1.13640E+2	1.19608E+2	9.99976E-6	1.58649E-3	1.58653E+2
1.13537E+2	1.19493E+2	9.99976E-6	1.58508E-3	1.58512E+2
1.13433E+2	1.19377E+2	9.99976E-6	1.58379E-3	1.58383E+2
1.13328E+2	1.19263E+2	9.99976E-6	1.58259E-3	1.58263E+2
1.13224E+2	1.19151E+2	9.99976E-6	1.58140E-3	1.58144E+2
1.13118E+2	1.19039E+2	9.99976E-6	1.58013E-3	1.58017E+2
1.13012E+2	1.18925E+2	9.99976E-6	1.57878E-3	1.57882E+2
1.12907E+2	1.18811E+2	9.99976E-6	1.57752E-3	1.57756E+2
1.12802E+2	1.18698E+2	9.99977E-6	1.57629E-3	1.57632E+2
1.12697E+2	1.18586E+2	9.99976E-6	1.57507E-3	1.57511E+2
1.12591E+2	1.18474E+2	9.99977E-6	1.57382E-3	1.57386E+2
1.12485E+2	1.18361E+2	9.99976E-6	1.57254E-3	1.57258E+2
1.12379E+2	1.18247E+2	9.99976E-6	1.57127E-3	1.57131E+2
1.12273E+2	1.18134E+2	9.99976E-6	1.57008E-3	1.57012E+2
1.12167E+2	1.18021E+2	9.99977E-6	1.56884E-3	1.56888E+2
1.12061E+2	1.17909E+2	9.99977E-6	1.56757E-3	1.56760E+2
1.11955E+2	1.17798E+2	9.99976E-6	1.56631E-3	1.56635E+2
1.11849E+2	1.17687E+2	9.99976E-6	1.56505E-3	1.56509E+2
1.11743E+2	1.17576E+2	9.99975E-6	1.56380E-3	1.56384E+2
1.11638E+2	1.17467E+2	9.99976E-6	1.56261E-3	1.56264E+2
1.11533E+2	1.17358E+2	9.99976E-6	1.56145E-3	1.56149E+2
1.11426E+2	1.17248E+2	9.99976E-6	1.56020E-3	1.56024E+2
1.11320E+2	1.17138E+2	9.99976E-6	1.55897E-3	1.55901E+2
1.11215E+2	1.17028E+2	9.99976E-6	1.55782E-3	1.55786E+2
1.11108E+2	1.16919E+2	9.99976E-6	1.55665E-3	1.55669E+2
1.11002E+2	1.16810E+2	9.99976E-6	1.55545E-3	1.55549E+2
1.10896E+2	1.16701E+2	9.99977E-6	1.55425E-3	1.55429E+2
1.10790E+2	1.16591E+2	9.99977E-6	1.55306E-3	1.55310E+2
1.10682E+2	1.16480E+2	9.99977E-6	1.55188E-3	1.55191E+2
1.10577E+2	1.16372E+2	9.99977E-6	1.55069E-3	1.55072E+2
1.10472E+2	1.16262E+2	9.99976E-6	1.54946E-3	1.54950E+2
1.10366E+2	1.16150E+2	9.99976E-6	1.54821E-3	1.54824E+2
1.10261E+2	1.16039E+2	9.99977E-6	1.54699E-3	1.54703E+2
1.10155E+2	1.15927E+2	9.99977E-6	1.54581E-3	1.54584E+2
1.10049E+2	1.15816E+2	9.99977E-6	1.54461E-3	1.54464E+2
1.09945E+2	1.15705E+2	9.99977E-6	1.54338E-3	1.54342E+2
1.09841E+2	1.15592E+2	9.99976E-6	1.54223E-3	1.54227E+2
1.09739E+2	1.15481E+2	9.99976E-6	1.54107E-3	1.54110E+2
1.09636E+2	1.15371E+2	9.99976E-6	1.53990E-3	1.53994E+2
1.09533E+2	1.15261E+2	9.99976E-6	1.53874E-3	1.53878E+2
1.09431E+2	1.15151E+2	9.99976E-6	1.53750E-3	1.53753E+2
1.09327E+2	1.15040E+2	9.99976E-6	1.53622E-3	1.53626E+2
1.09224E+2	1.14927E+2	9.99976E-6	1.53500E-3	1.53504E+2
1.09120E+2	1.14813E+2	9.99976E-6	1.53380E-3	1.53383E+2
1.09017E+2	1.14701E+2	9.99977E-6	1.53261E-3	1.53265E+2
1.08915E+2	1.14589E+2	9.99976E-6	1.53141E-3	1.53145E+2
1.08811E+2	1.14475E+2	9.99976E-6	1.53021E-3	1.53025E+2
1.08707E+2	1.14362E+2	9.99976E-6	1.52901E-3	1.52905E+2
1.08603E+2	1.14250E+2	9.99976E-6	1.52775E-3	1.52778E+2
1.08499E+2	1.14136E+2	9.99976E-6	1.52657E-3	1.52660E+2
1.08395E+2	1.14025E+2	9.99976E-6	1.52547E-3	1.52551E+2
1.08290E+2	1.13916E+2	9.99976E-6	1.52433E-3	1.52437E+2
1.08185E+2	1.13808E+2	9.99976E-6	1.52315E-3	1.52319E+2
1.08080E+2	1.13698E+2	9.99976E-6	1.52191E-3	1.52195E+2
1.07977E+2	1.13588E+2	9.99976E-6	1.52066E-3	1.52070E+2
1.07871E+2	1.13476E+2	9.99977E-6	1.51946E-3	1.51950E+2
1.07766E+2	1.13366E+2	9.99976E-6	1.51835E-3	1.51838E+2
1.07662E+2	1.13256E+2	9.99976E-6	1.51724E-3	1.51728E+2
1.07557E+2	1.13148E+2	9.99976E-6	1.51598E-3	1.51602E+2
1.07451E+2	1.13039E+2	9.99977E-6	1.51459E-3	1.51462E+2
1.07345E+2	1.12927E+2	9.99977E-6	1.51326E-3	1.51329E+2
1.07237E+2	1.12818E+2	9.99976E-6	1.51202E-3	1.51206E+2
1.07129E+2	1.12709E+2	9.99976E-6	1.51080E-3	1.51083E+2
1.07021E+2	1.12599E+2	9.99976E-6	1.50958E-3	1.50961E+2
1.06913E+2	1.12488E+2	9.99977E-6	1.50842E-3	1.50845E+2
1.06805E+2	1.12379E+2	9.99977E-6	1.50731E-3	1.50734E+2
1.06697E+2	1.12270E+2	9.99977E-6	1.50623E-3	1.50626E+2
1.06589E+2	1.12163E+2	9.99976E-6	1.50515E-3	1.50518E+2
1.06481E+2	1.12056E+2	9.99977E-6	1.50405E-3	1.50409E+2
1.06375E+2	1.11948E+2	9.99977E-6	1.50294E-3	1.50297E+2
1.06268E+2	1.11840E+2	9.99976E-6	1.50179E-3	1.50182E+2
1.06162E+2	1.11732E+2	9.99976E-6	1.50072E-3	1.50076E+2
1.06054E+2	1.11623E+2	9.99976E-6	1.49959E-3	1.49963E+2
1.05948E+2	1.11514E+2	9.99976E-6	1.49844E-3	1.49848E+2
1.05845E+2	1.11405E+2	9.99976E-6	1.49736E-3	1.49739E+2
1.05743E+2	1.11297E+2	9.99976E-6	1.49627E-3	1.49630E+2
1.05640E+2	1.11188E+2	9.99976E-6	1.49516E-3	1.49519E+2
1.05537E+2	1.11080E+2	9.99976E-6	1.49403E-3	1.49407E+2
1.05435E+2	1.10972E+2	9.99976E-6	1.49291E-3	1.49295E+2
1.05333E+2	1.10862E+2	9.99976E-6	1.49180E-3	1.49184E+2
1.05231E+2	1.10752E+2	9.99975E-6	1.49067E-3	1.49071E+2
1.05127E+2	1.10640E+2	9.99976E-6	1.48955E-3	1.48959E+2
1.05025E+2	1.10530E+2	9.99976E-6	1.48848E-3	1.48852E+2
1.04923E+2	1.10423E+2	9.99976E-6	1.48738E-3	1.48741E+2
1.04821E+2	1.10312E+2	9.99976E-6	1.48616E-3	1.48619E+2
1.04719E+2	1.10198E+2	9.99976E-6	1.48496E-3	1.48500E+2
1.04616E+2	1.10084E+2	9.99976E-6	1.48390E-3	1.48394E+2
1.04513E+2	1.09975E+2	9.99977E-6	1.48282E-3	1.48286E+2
1.04409E+2	1.09868E+2	9.99977E-6	1.48168E-3	1.48171E+2
1.04307E+2	1.09759E+2	9.99976E-6	1.48053E-3	1.48056E+2
1.04204E+2	1.09650E+2	9.99976E-6	1.47937E-3	1.47941E+2
1.04100E+2	1.09541E+2	9.99977E-6	1.47822E-3	1.47826E+2
1.03997E+2	1.09433E+2	9.99977E-6	1.47710E-3	1.47713E+2
1.03894E+2	1.09325E+2	9.99976E-6	1.47604E-3	1.47608E+2
1.03790E+2	1.09218E+2	9.99976E-6	1.47495E-3	1.47498E+2
1.03686E+2	1.09110E+2	9.99976E-6	1.47388E-3	1.47391E+2
1.03583E+2	1.09004E+2	9.99976E-6	1.47277E-3	1.47280E+2
1.03479E+2	1.08895E+2	9.99976E-6	1.47160E-3	1.47163E+2
1.03375E+2	1.08784E+2	9.99976E-6	1.47050E-3	1.47053E+2
1.03271E+2	1.08675E+2	9.99976E-6	1.46939E-3	1.46943E+2
1.03167E+2	1.08568E+2	9.99976E-6	1.46833E-3	1.46837E+2
1.03064E+2	1.08461E+2	9.99976E-6	1.46722E-3	1.46726E+2
1.02960E+2	1.08353E+2	9.99976E-6	1.46614E-3	1.46617E+2
1.02855E+2	1.08246E+2	9.99976E-6	1.46508E-3	1.46512E+2
1.02752E+2	1.08140E+2	9.99975E-6	1.46401E-3	1.46405E+2
1.02648E+2	1.08033E+2	9.99976E-6	1.46292E-3	1.46295E+2
1.02544E+2	1.07925E+2	9.99976E-6	1.46180E-3	1.46183E+2
1.02439E+2	1.07816E+2	9.99977E-6	1.46076E-3	1.46079E+2
1.02335E+2	1.07708E+2	9.99977E-6	1.45972E-3	1.45975E+2
1.02231E+2	1.07601E+2	9.99976E-6	1.45855E-3	1.45859E+2
1.02128E+2	1.07491E+2	9.99976E-6	1.45733E-3	1.45737E+2
1.02024E+2	1.07378E+2	9.99977E-6	1.45624E-3	1.45627E+2
1.01922E+2	1.07267E+2	9.99977E-6	1.45519E-3	1.45522E+2
1.01821E+2	1.07159E+2	9.99976E-6	1.45409E-3	1.45413E+2
1.01721E+2	1.07050E+2	9.99976E-6	1.45301E-3	1.45305E+2
1.01619E+2	1.06941E+2	9.99977E-6	1.45194E-3	1.45197E+2
1.01517E+2	1.06831E+2	9.99977E-6	1.45085E-3	1.45089E+2
1.01415E+2	1.06721E+2	9.99976E-6	1.44979E-3	1.44983E+2
1.01313E+2	1.06610E+2	9.99977E-6	1.44872E-3	1.44876E+2
