T_VTI_(K)	T_sample_(K)	I_s	V_nv	R_nv
1.58080E+2	1.49118E+2	9.99975E-6	2.43965E-3	2.43972E+2
1.58283E+2	1.49315E+2	9.99976E-6	2.44125E-3	2.44130E+2
1.58484E+2	1.49509E+2	9.99977E-6	2.44277E-3	2.44282E+2
1.58686E+2	1.49702E+2	9.99977E-6	2.44426E-3	2.44432E+2
1.58889E+2	1.49894E+2	9.99977E-6	2.44580E-3	2.44586E+2
1.59089E+2	1.50085E+2	9.99977E-6	2.44738E-3	2.44743E+2
1.59292E+2	1.50279E+2	9.99977E-6	2.44898E-3	2.44904E+2
1.59493E+2	1.50473E+2	9.99976E-6	2.45056E-3	2.45061E+2
1.59692E+2	1.50666E+2	9.99977E-6	2.45210E-3	2.45216E+2
1.59893E+2	1.50860E+2	9.99977E-6	2.45362E-3	2.45368E+2
1.60093E+2	1.51051E+2	9.99977E-6	2.45515E-3	2.45521E+2
1.60293E+2	1.51242E+2	9.99977E-6	2.45667E-3	2.45673E+2
1.60493E+2	1.51433E+2	9.99977E-6	2.45820E-3	2.45826E+2
1.60690E+2	1.51622E+2	9.99976E-6	2.45973E-3	2.45979E+2
1.60889E+2	1.51812E+2	9.99976E-6	2.46127E-3	2.46133E+2
1.61090E+2	1.52003E+2	9.99976E-6	2.46282E-3	2.46287E+2
1.61289E+2	1.52195E+2	9.99976E-6	2.46434E-3	2.46440E+2
1.61487E+2	1.52385E+2	9.99976E-6	2.46586E-3	2.46592E+2
1.61685E+2	1.52574E+2	9.99976E-6	2.46737E-3	2.46743E+2
1.61886E+2	1.52766E+2	9.99977E-6	2.46888E-3	2.46894E+2
1.62086E+2	1.52956E+2	9.99977E-6	2.47039E-3	2.47045E+2
1.62283E+2	1.53149E+2	9.99977E-6	2.47190E-3	2.47195E+2
1.62482E+2	1.53343E+2	9.99978E-6	2.47344E-3	2.47350E+2
1.62683E+2	1.53537E+2	9.99977E-6	2.47499E-3	2.47505E+2
1.62885E+2	1.53730E+2	9.99978E-6	2.47653E-3	2.47659E+2
1.63089E+2	1.53925E+2	9.99977E-6	2.47807E-3	2.47813E+2
1.63292E+2	1.54120E+2	9.99977E-6	2.47955E-3	2.47960E+2
1.63495E+2	1.54316E+2	9.99977E-6	2.48108E-3	2.48113E+2
1.63695E+2	1.54511E+2	9.99976E-6	2.48267E-3	2.48273E+2
1.63896E+2	1.54707E+2	9.99977E-6	2.48419E-3	2.48425E+2
1.64099E+2	1.54903E+2	9.99977E-6	2.48570E-3	2.48576E+2
1.64299E+2	1.55098E+2	9.99977E-6	2.48726E-3	2.48731E+2
1.64498E+2	1.55293E+2	9.99977E-6	2.48877E-3	2.48883E+2
1.64698E+2	1.55488E+2	9.99977E-6	2.49027E-3	2.49033E+2
1.64897E+2	1.55680E+2	9.99977E-6	2.49176E-3	2.49182E+2
1.65096E+2	1.55873E+2	9.99978E-6	2.49323E-3	2.49329E+2
1.65294E+2	1.56065E+2	9.99978E-6	2.49471E-3	2.49476E+2
1.65491E+2	1.56255E+2	9.99976E-6	2.49615E-3	2.49620E+2
1.65690E+2	1.56445E+2	9.99976E-6	2.49757E-3	2.49763E+2
1.65888E+2	1.56633E+2	9.99976E-6	2.49902E-3	2.49908E+2
1.66084E+2	1.56821E+2	9.99977E-6	2.50049E-3	2.50054E+2
1.66284E+2	1.57012E+2	9.99976E-6	2.50198E-3	2.50204E+2
1.66484E+2	1.57203E+2	9.99976E-6	2.50346E-3	2.50352E+2
1.66681E+2	1.57391E+2	9.99977E-6	2.50497E-3	2.50503E+2
1.66877E+2	1.57584E+2	9.99977E-6	2.50653E-3	2.50658E+2
1.67079E+2	1.57783E+2	9.99977E-6	2.50804E-3	2.50809E+2
1.67282E+2	1.57978E+2	9.99977E-6	2.50950E-3	2.50956E+2
1.67486E+2	1.58172E+2	9.99977E-6	2.51094E-3	2.51099E+2
1.67689E+2	1.58366E+2	9.99977E-6	2.51232E-3	2.51238E+2
1.67891E+2	1.58556E+2	9.99977E-6	2.51375E-3	2.51380E+2
1.68094E+2	1.58747E+2	9.99977E-6	2.51524E-3	2.51530E+2
1.68298E+2	1.58941E+2	9.99977E-6	2.51673E-3	2.51679E+2
1.68500E+2	1.59135E+2	9.99978E-6	2.51818E-3	2.51824E+2
1.68701E+2	1.59329E+2	9.99977E-6	2.51966E-3	2.51972E+2
1.68902E+2	1.59522E+2	9.99977E-6	2.52117E-3	2.52122E+2
1.69105E+2	1.59717E+2	9.99977E-6	2.52266E-3	2.52272E+2
1.69306E+2	1.59911E+2	9.99977E-6	2.52412E-3	2.52418E+2
1.69507E+2	1.60104E+2	9.99978E-6	2.52551E-3	2.52556E+2
1.69706E+2	1.60294E+2	9.99978E-6	2.52691E-3	2.52696E+2
1.69905E+2	1.60485E+2	9.99978E-6	2.52839E-3	2.52844E+2
1.70107E+2	1.60679E+2	9.99977E-6	2.52991E-3	2.52997E+2
1.70306E+2	1.60871E+2	9.99977E-6	2.53138E-3	2.53144E+2
1.70503E+2	1.61061E+2	9.99977E-6	2.53277E-3	2.53283E+2
1.70700E+2	1.61252E+2	9.99976E-6	2.53419E-3	2.53425E+2
1.70901E+2	1.61443E+2	9.99977E-6	2.53561E-3	2.53567E+2
1.71102E+2	1.61635E+2	9.99976E-6	2.53706E-3	2.53712E+2
1.71302E+2	1.61825E+2	9.99976E-6	2.53853E-3	2.53860E+2
1.71500E+2	1.62015E+2	9.99977E-6	2.53999E-3	2.54005E+2
1.71699E+2	1.62210E+2	9.99977E-6	2.54144E-3	2.54149E+2
1.71896E+2	1.62404E+2	9.99977E-6	2.54288E-3	2.54294E+2
1.72098E+2	1.62600E+2	9.99977E-6	2.54436E-3	2.54442E+2
1.72304E+2	1.62797E+2	9.99977E-6	2.54582E-3	2.54588E+2
1.72505E+2	1.62988E+2	9.99977E-6	2.54724E-3	2.54730E+2
1.72709E+2	1.63181E+2	9.99976E-6	2.54865E-3	2.54871E+2
1.72913E+2	1.63375E+2	9.99976E-6	2.55011E-3	2.55017E+2
1.73114E+2	1.63570E+2	9.99977E-6	2.55158E-3	2.55164E+2
1.73318E+2	1.63766E+2	9.99976E-6	2.55301E-3	2.55307E+2
1.73520E+2	1.63957E+2	9.99976E-6	2.55440E-3	2.55447E+2
1.73720E+2	1.64148E+2	9.99976E-6	2.55584E-3	2.55590E+2
1.73923E+2	1.64342E+2	9.99976E-6	2.55732E-3	2.55738E+2
1.74125E+2	1.64537E+2	9.99977E-6	2.55876E-3	2.55882E+2
1.74325E+2	1.64730E+2	9.99977E-6	2.56018E-3	2.56024E+2
1.74523E+2	1.64922E+2	9.99977E-6	2.56160E-3	2.56166E+2
1.74723E+2	1.65115E+2	9.99977E-6	2.56300E-3	2.56306E+2
1.74923E+2	1.65305E+2	9.99977E-6	2.56442E-3	2.56448E+2
1.75123E+2	1.65494E+2	9.99977E-6	2.56587E-3	2.56593E+2
1.75321E+2	1.65687E+2	9.99977E-6	2.56734E-3	2.56739E+2
1.75520E+2	1.65881E+2	9.99977E-6	2.56879E-3	2.56885E+2
1.75719E+2	1.66074E+2	9.99977E-6	2.57021E-3	2.57027E+2
1.75916E+2	1.66265E+2	9.99977E-6	2.57159E-3	2.57165E+2
1.76115E+2	1.66457E+2	9.99977E-6	2.57301E-3	2.57307E+2
1.76313E+2	1.66650E+2	9.99976E-6	2.57446E-3	2.57452E+2
1.76510E+2	1.66844E+2	9.99977E-6	2.57591E-3	2.57596E+2
1.76707E+2	1.67038E+2	9.99977E-6	2.57729E-3	2.57735E+2
1.76904E+2	1.67234E+2	9.99976E-6	2.57868E-3	2.57874E+2
1.77107E+2	1.67429E+2	9.99976E-6	2.58009E-3	2.58015E+2
1.77311E+2	1.67622E+2	9.99976E-6	2.58149E-3	2.58155E+2
1.77514E+2	1.67816E+2	9.99976E-6	2.58290E-3	2.58296E+2
1.77718E+2	1.68010E+2	9.99977E-6	2.58432E-3	2.58438E+2
1.77921E+2	1.68206E+2	9.99976E-6	2.58576E-3	2.58582E+2
1.78122E+2	1.68401E+2	9.99976E-6	2.58719E-3	2.58725E+2
1.78322E+2	1.68594E+2	9.99977E-6	2.58863E-3	2.58869E+2
1.78522E+2	1.68787E+2	9.99977E-6	2.59004E-3	2.59010E+2
1.78723E+2	1.68979E+2	9.99977E-6	2.59142E-3	2.59148E+2
1.78925E+2	1.69172E+2	9.99977E-6	2.59284E-3	2.59290E+2
1.79125E+2	1.69366E+2	9.99976E-6	2.59427E-3	2.59433E+2
1.79323E+2	1.69560E+2	9.99976E-6	2.59568E-3	2.59574E+2
1.79522E+2	1.69753E+2	9.99977E-6	2.59709E-3	2.59715E+2
1.79723E+2	1.69947E+2	9.99977E-6	2.59849E-3	2.59855E+2
1.79922E+2	1.70140E+2	9.99976E-6	2.59990E-3	2.59996E+2
1.80119E+2	1.70330E+2	9.99977E-6	2.60128E-3	2.60134E+2
1.80318E+2	1.70522E+2	9.99978E-6	2.60272E-3	2.60278E+2
1.80517E+2	1.70714E+2	9.99976E-6	2.60417E-3	2.60423E+2
1.80716E+2	1.70907E+2	9.99976E-6	2.60556E-3	2.60563E+2
1.80913E+2	1.71099E+2	9.99976E-6	2.60692E-3	2.60699E+2
1.81111E+2	1.71291E+2	9.99976E-6	2.60829E-3	2.60835E+2
1.81309E+2	1.71482E+2	9.99977E-6	2.60970E-3	2.60976E+2
1.81507E+2	1.71676E+2	9.99977E-6	2.61109E-3	2.61115E+2
1.81704E+2	1.71872E+2	9.99977E-6	2.61250E-3	2.61256E+2
1.81903E+2	1.72066E+2	9.99977E-6	2.61392E-3	2.61398E+2
1.82104E+2	1.72261E+2	9.99977E-6	2.61533E-3	2.61539E+2
1.82306E+2	1.72456E+2	9.99977E-6	2.61670E-3	2.61676E+2
1.82510E+2	1.72651E+2	9.99977E-6	2.61815E-3	2.61821E+2
1.82712E+2	1.72847E+2	9.99977E-6	2.61960E-3	2.61966E+2
1.82914E+2	1.73043E+2	9.99977E-6	2.62099E-3	2.62105E+2
1.83116E+2	1.73240E+2	9.99977E-6	2.62240E-3	2.62246E+2
1.83317E+2	1.73435E+2	9.99977E-6	2.62375E-3	2.62382E+2
1.83519E+2	1.73629E+2	9.99977E-6	2.62512E-3	2.62518E+2
1.83720E+2	1.73823E+2	9.99978E-6	2.62649E-3	2.62655E+2
1.83920E+2	1.74015E+2	9.99977E-6	2.62786E-3	2.62792E+2
1.84118E+2	1.74206E+2	9.99976E-6	2.62925E-3	2.62932E+2
1.84318E+2	1.74398E+2	9.99976E-6	2.63061E-3	2.63067E+2
1.84517E+2	1.74590E+2	9.99977E-6	2.63198E-3	2.63204E+2
1.84716E+2	1.74781E+2	9.99977E-6	2.63338E-3	2.63344E+2
1.84917E+2	1.74975E+2	9.99976E-6	2.63481E-3	2.63487E+2
1.85116E+2	1.75169E+2	9.99976E-6	2.63618E-3	2.63624E+2
1.85315E+2	1.75361E+2	9.99976E-6	2.63753E-3	2.63759E+2
1.85513E+2	1.75550E+2	9.99976E-6	2.63886E-3	2.63892E+2
1.85712E+2	1.75743E+2	9.99977E-6	2.64023E-3	2.64029E+2
1.85914E+2	1.75935E+2	9.99977E-6	2.64160E-3	2.64166E+2
1.86111E+2	1.76124E+2	9.99978E-6	2.64298E-3	2.64304E+2
1.86310E+2	1.76313E+2	9.99977E-6	2.64439E-3	2.64445E+2
1.86510E+2	1.76506E+2	9.99977E-6	2.64576E-3	2.64582E+2
1.86708E+2	1.76700E+2	9.99976E-6	2.64713E-3	2.64719E+2
1.86906E+2	1.76894E+2	9.99976E-6	2.64851E-3	2.64857E+2
1.87110E+2	1.77092E+2	9.99976E-6	2.64994E-3	2.65000E+2
1.87313E+2	1.77288E+2	9.99976E-6	2.65137E-3	2.65143E+2
1.87515E+2	1.77485E+2	9.99977E-6	2.65274E-3	2.65280E+2
1.87719E+2	1.77681E+2	9.99977E-6	2.65411E-3	2.65417E+2
1.87921E+2	1.77874E+2	9.99976E-6	2.65546E-3	2.65552E+2
1.88122E+2	1.78069E+2	9.99976E-6	2.65686E-3	2.65692E+2
1.88324E+2	1.78265E+2	9.99976E-6	2.65826E-3	2.65832E+2
1.88528E+2	1.78462E+2	9.99977E-6	2.65964E-3	2.65971E+2
1.88728E+2	1.78657E+2	9.99977E-6	2.66102E-3	2.66109E+2
1.88927E+2	1.78851E+2	9.99976E-6	2.66240E-3	2.66246E+2
1.89129E+2	1.79045E+2	9.99977E-6	2.66379E-3	2.66385E+2
1.89330E+2	1.79239E+2	9.99976E-6	2.66514E-3	2.66520E+2
1.89530E+2	1.79431E+2	9.99976E-6	2.66646E-3	2.66652E+2
1.89730E+2	1.79622E+2	9.99976E-6	2.66774E-3	2.66780E+2
1.89930E+2	1.79814E+2	9.99977E-6	2.66905E-3	2.66911E+2
1.90130E+2	1.80004E+2	9.99977E-6	2.67040E-3	2.67047E+2
1.90328E+2	1.80195E+2	9.99976E-6	2.67182E-3	2.67188E+2
1.90528E+2	1.80387E+2	9.99976E-6	2.67324E-3	2.67331E+2
1.90726E+2	1.80579E+2	9.99976E-6	2.67462E-3	2.67468E+2
1.90924E+2	1.80771E+2	9.99977E-6	2.67594E-3	2.67601E+2
1.91124E+2	1.80961E+2	9.99977E-6	2.67730E-3	2.67736E+2
1.91323E+2	1.81153E+2	9.99977E-6	2.67863E-3	2.67869E+2
1.91523E+2	1.81346E+2	9.99977E-6	2.67998E-3	2.68004E+2
1.91721E+2	1.81540E+2	9.99977E-6	2.68140E-3	2.68147E+2
1.91918E+2	1.81735E+2	9.99976E-6	2.68288E-3	2.68295E+2
1.92120E+2	1.81934E+2	9.99976E-6	2.68428E-3	2.68434E+2
1.92324E+2	1.82132E+2	9.99976E-6	2.68543E-3	2.68549E+2
1.92527E+2	1.82327E+2	9.99977E-6	2.68679E-3	2.68685E+2
1.92731E+2	1.82523E+2	9.99977E-6	2.68832E-3	2.68839E+2
1.92933E+2	1.82720E+2	9.99976E-6	2.68973E-3	2.68980E+2
1.93135E+2	1.82918E+2	9.99976E-6	2.69109E-3	2.69116E+2
1.93336E+2	1.83111E+2	9.99977E-6	2.69242E-3	2.69248E+2
1.93535E+2	1.83303E+2	9.99977E-6	2.69379E-3	2.69385E+2
1.93736E+2	1.83498E+2	9.99977E-6	2.69515E-3	2.69521E+2
1.93937E+2	1.83694E+2	9.99976E-6	2.69646E-3	2.69653E+2
1.94139E+2	1.83889E+2	9.99976E-6	2.69779E-3	2.69786E+2
1.94337E+2	1.84082E+2	9.99977E-6	2.69913E-3	2.69920E+2
1.94535E+2	1.84272E+2	9.99976E-6	2.70043E-3	2.70049E+2
1.94735E+2	1.84465E+2	9.99977E-6	2.70176E-3	2.70183E+2
1.94936E+2	1.84659E+2	9.99977E-6	2.70313E-3	2.70319E+2
1.95134E+2	1.84850E+2	9.99976E-6	2.70446E-3	2.70453E+2
1.95332E+2	1.85043E+2	9.99977E-6	2.70584E-3	2.70591E+2
1.95529E+2	1.85235E+2	9.99976E-6	2.70720E-3	2.70726E+2
1.95726E+2	1.85427E+2	9.99976E-6	2.70855E-3	2.70861E+2
1.95927E+2	1.85621E+2	9.99976E-6	2.70990E-3	2.70996E+2
1.96125E+2	1.85813E+2	9.99977E-6	2.71123E-3	2.71129E+2
1.96323E+2	1.86005E+2	9.99977E-6	2.71261E-3	2.71268E+2
1.96521E+2	1.86197E+2	9.99977E-6	2.71402E-3	2.71408E+2
1.96719E+2	1.86388E+2	9.99977E-6	2.71533E-3	2.71540E+2
1.96914E+2	1.86580E+2	9.99977E-6	2.71664E-3	2.71670E+2
1.97114E+2	1.86775E+2	9.99977E-6	2.71801E-3	2.71807E+2
1.97316E+2	1.86973E+2	9.99976E-6	2.71935E-3	2.71942E+2
1.97521E+2	1.87170E+2	9.99976E-6	2.72069E-3	2.72075E+2
1.97725E+2	1.87367E+2	9.99977E-6	2.72205E-3	2.72212E+2
1.97925E+2	1.87560E+2	9.99977E-6	2.72338E-3	2.72344E+2
1.98126E+2	1.87753E+2	9.99977E-6	2.72472E-3	2.72478E+2
1.98329E+2	1.87947E+2	9.99977E-6	2.72606E-3	2.72613E+2
1.98532E+2	1.88142E+2	9.99977E-6	2.72741E-3	2.72747E+2
1.98733E+2	1.88338E+2	9.99976E-6	2.72879E-3	2.72885E+2
1.98930E+2	1.88531E+2	9.99976E-6	2.73013E-3	2.73019E+2
1.99132E+2	1.88726E+2	9.99977E-6	2.73146E-3	2.73153E+2
1.99334E+2	1.88920E+2	9.99976E-6	2.73277E-3	2.73284E+2
1.99535E+2	1.89113E+2	9.99976E-6	2.73408E-3	2.73415E+2
1.99736E+2	1.89306E+2	9.99977E-6	2.73539E-3	2.73545E+2
1.99933E+2	1.89498E+2	9.99977E-6	2.73671E-3	2.73678E+2
2.00132E+2	1.89690E+2	9.99977E-6	2.73808E-3	2.73815E+2
2.00328E+2	1.89883E+2	9.99977E-6	2.73946E-3	2.73952E+2
2.00524E+2	1.90076E+2	9.99976E-6	2.74078E-3	2.74084E+2
2.00720E+2	1.90269E+2	9.99976E-6	2.74206E-3	2.74212E+2
2.00914E+2	1.90462E+2	9.99976E-6	2.74337E-3	2.74343E+2
2.01109E+2	1.90655E+2	9.99977E-6	2.74469E-3	2.74475E+2
2.01304E+2	1.90847E+2	9.99976E-6	2.74603E-3	2.74610E+2
2.01497E+2	1.91038E+2	9.99976E-6	2.74739E-3	2.74746E+2
2.01687E+2	1.91227E+2	9.99977E-6	2.74872E-3	2.74879E+2
2.01880E+2	1.91418E+2	9.99977E-6	2.74999E-3	2.75005E+2
2.02074E+2	1.91610E+2	9.99976E-6	2.75128E-3	2.75135E+2
2.02269E+2	1.91804E+2	9.99975E-6	2.75258E-3	2.75265E+2
2.02465E+2	1.91998E+2	9.99976E-6	2.75389E-3	2.75395E+2
2.02662E+2	1.92192E+2	9.99977E-6	2.75522E-3	2.75528E+2
2.02859E+2	1.92387E+2	9.99977E-6	2.75649E-3	2.75655E+2
2.03055E+2	1.92580E+2	9.99978E-6	2.75775E-3	2.75781E+2
2.03250E+2	1.92771E+2	9.99977E-6	2.75908E-3	2.75914E+2
2.03448E+2	1.92965E+2	9.99976E-6	2.76041E-3	2.76047E+2
2.03643E+2	1.93158E+2	9.99977E-6	2.76169E-3	2.76176E+2
2.03838E+2	1.93350E+2	9.99977E-6	2.76298E-3	2.76304E+2
2.04034E+2	1.93543E+2	9.99977E-6	2.76432E-3	2.76438E+2
2.04230E+2	1.93736E+2	9.99977E-6	2.76566E-3	2.76573E+2
2.04425E+2	1.93928E+2	9.99977E-6	2.76702E-3	2.76708E+2
2.04620E+2	1.94120E+2	9.99977E-6	2.76832E-3	2.76839E+2
2.04815E+2	1.94312E+2	9.99977E-6	2.76968E-3	2.76974E+2
2.05010E+2	1.94506E+2	9.99977E-6	2.77108E-3	2.77114E+2
2.05203E+2	1.94700E+2	9.99977E-6	2.77236E-3	2.77243E+2
2.05398E+2	1.94892E+2	9.99978E-6	2.77363E-3	2.77369E+2
2.05594E+2	1.95085E+2	9.99978E-6	2.77488E-3	2.77494E+2
2.05788E+2	1.95275E+2	9.99977E-6	2.77614E-3	2.77621E+2
2.05982E+2	1.95462E+2	9.99976E-6	2.77746E-3	2.77753E+2
2.06175E+2	1.95649E+2	9.99977E-6	2.77876E-3	2.77882E+2
2.06370E+2	1.95839E+2	9.99978E-6	2.78006E-3	2.78012E+2
2.06566E+2	1.96030E+2	9.99977E-6	2.78139E-3	2.78146E+2
2.06759E+2	1.96220E+2	9.99976E-6	2.78273E-3	2.78279E+2
2.06955E+2	1.96412E+2	9.99976E-6	2.78416E-3	2.78422E+2
2.07153E+2	1.96606E+2	9.99976E-6	2.78555E-3	2.78561E+2
2.07352E+2	1.96799E+2	9.99977E-6	2.78676E-3	2.78683E+2
2.07551E+2	1.96993E+2	9.99976E-6	2.78806E-3	2.78813E+2
2.07751E+2	1.97189E+2	9.99976E-6	2.78944E-3	2.78951E+2
2.07949E+2	1.97382E+2	9.99976E-6	2.79073E-3	2.79079E+2
2.08147E+2	1.97572E+2	9.99976E-6	2.79202E-3	2.79208E+2
2.08344E+2	1.97764E+2	9.99976E-6	2.79326E-3	2.79333E+2
2.08544E+2	1.97956E+2	9.99976E-6	2.79430E-3	2.79437E+2
2.08744E+2	1.98150E+2	9.99976E-6	2.79553E-3	2.79560E+2
2.08943E+2	1.98341E+2	9.99977E-6	2.79698E-3	2.79705E+2
2.09140E+2	1.98531E+2	9.99977E-6	2.79829E-3	2.79836E+2
2.09338E+2	1.98723E+2	9.99978E-6	2.79965E-3	2.79971E+2
2.09537E+2	1.98916E+2	9.99977E-6	2.80101E-3	2.80107E+2
2.09734E+2	1.99109E+2	9.99977E-6	2.80232E-3	2.80239E+2
2.09931E+2	1.99302E+2	9.99977E-6	2.80359E-3	2.80366E+2
2.10129E+2	1.99495E+2	9.99977E-6	2.80485E-3	2.80491E+2
2.10329E+2	1.99686E+2	9.99977E-6	2.80614E-3	2.80621E+2
2.10525E+2	1.99876E+2	9.99977E-6	2.80746E-3	2.80753E+2
2.10722E+2	2.00067E+2	9.99978E-6	2.80879E-3	2.80886E+2
2.10919E+2	2.00258E+2	9.99977E-6	2.81009E-3	2.81015E+2
2.11118E+2	2.00451E+2	9.99977E-6	2.81142E-3	2.81148E+2
2.11316E+2	2.00643E+2	9.99978E-6	2.81277E-3	2.81283E+2
2.11511E+2	2.00833E+2	9.99976E-6	2.81407E-3	2.81414E+2
2.11708E+2	2.01024E+2	9.99976E-6	2.81539E-3	2.81546E+2
2.11905E+2	2.01216E+2	9.99976E-6	2.81673E-3	2.81680E+2
2.12103E+2	2.01408E+2	9.99976E-6	2.81808E-3	2.81814E+2
2.12304E+2	2.01604E+2	9.99977E-6	2.81944E-3	2.81950E+2
2.12504E+2	2.01802E+2	9.99977E-6	2.82080E-3	2.82086E+2
2.12704E+2	2.01999E+2	9.99976E-6	2.82209E-3	2.82216E+2
2.12904E+2	2.02195E+2	9.99975E-6	2.82338E-3	2.82345E+2
2.13104E+2	2.02391E+2	9.99976E-6	2.82469E-3	2.82475E+2
2.13305E+2	2.02587E+2	9.99977E-6	2.82599E-3	2.82606E+2
2.13504E+2	2.02780E+2	9.99977E-6	2.82730E-3	2.82736E+2
2.13702E+2	2.02972E+2	9.99977E-6	2.82861E-3	2.82867E+2
2.13901E+2	2.03168E+2	9.99977E-6	2.82997E-3	2.83004E+2
2.14101E+2	2.03365E+2	9.99977E-6	2.83128E-3	2.83134E+2
2.14300E+2	2.03559E+2	9.99977E-6	2.83252E-3	2.83259E+2
2.14498E+2	2.03750E+2	9.99976E-6	2.83376E-3	2.83383E+2
2.14697E+2	2.03941E+2	9.99976E-6	2.83500E-3	2.83507E+2
2.14894E+2	2.04131E+2	9.99976E-6	2.83630E-3	2.83636E+2
2.15091E+2	2.04322E+2	9.99976E-6	2.83759E-3	2.83766E+2
2.15289E+2	2.04515E+2	9.99976E-6	2.83892E-3	2.83899E+2
2.15489E+2	2.04709E+2	9.99977E-6	2.84032E-3	2.84038E+2
2.15689E+2	2.04905E+2	9.99977E-6	2.84165E-3	2.84171E+2
2.15886E+2	2.05098E+2	9.99976E-6	2.84294E-3	2.84301E+2
2.16083E+2	2.05290E+2	9.99976E-6	2.84427E-3	2.84434E+2
2.16279E+2	2.05483E+2	9.99977E-6	2.84555E-3	2.84562E+2
2.16478E+2	2.05678E+2	9.99977E-6	2.84683E-3	2.84690E+2
2.16675E+2	2.05869E+2	9.99977E-6	2.84814E-3	2.84820E+2
2.16872E+2	2.06059E+2	9.99977E-6	2.84946E-3	2.84952E+2
2.17070E+2	2.06251E+2	9.99977E-6	2.85077E-3	2.85083E+2
2.17271E+2	2.06444E+2	9.99976E-6	2.85206E-3	2.85213E+2
2.17475E+2	2.06639E+2	9.99977E-6	2.85342E-3	2.85348E+2
2.17676E+2	2.06836E+2	9.99977E-6	2.85478E-3	2.85484E+2
2.17877E+2	2.07035E+2	9.99977E-6	2.85613E-3	2.85619E+2
2.18079E+2	2.07235E+2	9.99978E-6	2.85745E-3	2.85751E+2
2.18279E+2	2.07431E+2	9.99977E-6	2.85875E-3	2.85881E+2
2.18478E+2	2.07625E+2	9.99977E-6	2.86004E-3	2.86011E+2
2.18677E+2	2.07820E+2	9.99977E-6	2.86131E-3	2.86137E+2
2.18879E+2	2.08017E+2	9.99976E-6	2.86261E-3	2.86268E+2
2.19079E+2	2.08213E+2	9.99976E-6	2.86393E-3	2.86400E+2
2.19276E+2	2.08408E+2	9.99976E-6	2.86519E-3	2.86526E+2
2.19474E+2	2.08600E+2	9.99977E-6	2.86642E-3	2.86648E+2
2.19673E+2	2.08792E+2	9.99977E-6	2.86776E-3	2.86782E+2
2.19873E+2	2.08986E+2	9.99977E-6	2.86909E-3	2.86916E+2
2.20072E+2	2.09180E+2	9.99976E-6	2.87030E-3	2.87037E+2
2.20271E+2	2.09374E+2	9.99977E-6	2.87156E-3	2.87162E+2
2.20471E+2	2.09568E+2	9.99977E-6	2.87287E-3	2.87293E+2
2.20670E+2	2.09761E+2	9.99976E-6	2.87422E-3	2.87429E+2
2.20866E+2	2.09954E+2	9.99976E-6	2.87558E-3	2.87565E+2
2.21063E+2	2.10148E+2	9.99976E-6	2.87684E-3	2.87691E+2
2.21263E+2	2.10344E+2	9.99976E-6	2.87810E-3	2.87817E+2
2.21461E+2	2.10537E+2	9.99976E-6	2.87941E-3	2.87948E+2
2.21658E+2	2.10728E+2	9.99977E-6	2.88074E-3	2.88081E+2
2.21857E+2	2.10922E+2	9.99976E-6	2.88206E-3	2.88213E+2
2.22057E+2	2.11115E+2	9.99976E-6	2.88334E-3	2.88341E+2
2.22257E+2	2.11306E+2	9.99977E-6	2.88467E-3	2.88474E+2
2.22460E+2	2.11502E+2	9.99977E-6	2.88600E-3	2.88607E+2
2.22663E+2	2.11700E+2	9.99977E-6	2.88728E-3	2.88735E+2
2.22865E+2	2.11898E+2	9.99976E-6	2.88855E-3	2.88862E+2
2.23065E+2	2.12094E+2	9.99976E-6	2.88987E-3	2.88994E+2
2.23264E+2	2.12288E+2	9.99976E-6	2.89122E-3	2.89129E+2
2.23467E+2	2.12486E+2	9.99976E-6	2.89251E-3	2.89258E+2
2.23668E+2	2.12682E+2	9.99975E-6	2.89372E-3	2.89379E+2
2.23869E+2	2.12877E+2	9.99976E-6	2.89496E-3	2.89503E+2
2.24071E+2	2.13072E+2	9.99977E-6	2.89623E-3	2.89630E+2
2.24272E+2	2.13266E+2	9.99977E-6	2.89755E-3	2.89761E+2
2.24472E+2	2.13459E+2	9.99977E-6	2.89889E-3	2.89895E+2
2.24670E+2	2.13654E+2	9.99977E-6	2.90023E-3	2.90030E+2
2.24868E+2	2.13849E+2	9.99977E-6	2.90155E-3	2.90162E+2
2.25071E+2	2.14048E+2	9.99976E-6	2.90287E-3	2.90294E+2
2.25272E+2	2.14245E+2	9.99976E-6	2.90420E-3	2.90427E+2
2.25469E+2	2.14439E+2	9.99977E-6	2.90551E-3	2.90557E+2
2.25668E+2	2.14637E+2	9.99976E-6	2.90687E-3	2.90694E+2
2.25866E+2	2.14834E+2	9.99977E-6	2.90830E-3	2.90837E+2
2.26063E+2	2.15033E+2	9.99977E-6	2.90971E-3	2.90977E+2
2.26262E+2	2.15231E+2	9.99977E-6	2.91102E-3	2.91109E+2
2.26460E+2	2.15429E+2	9.99977E-6	2.91231E-3	2.91238E+2
2.26658E+2	2.15625E+2	9.99976E-6	2.91362E-3	2.91369E+2
2.26853E+2	2.15821E+2	9.99976E-6	2.91498E-3	2.91506E+2
2.27050E+2	2.16019E+2	9.99976E-6	2.91636E-3	2.91643E+2
2.27251E+2	2.16215E+2	9.99976E-6	2.91764E-3	2.91771E+2
2.27451E+2	2.16411E+2	9.99976E-6	2.91892E-3	2.91899E+2
