B_digital_(T)	B_analog_(T)	T_sample_(K)	I_s	V_nv	R_nv
7.32952E-1	6.75589E-1	2.98364E+2	9.99988E-5	-7.43427E-5	-7.43436E-1
7.52619E-1	6.94544E-1	2.98320E+2	9.99988E-5	-7.42762E-5	-7.42772E-1
7.71656E-1	7.13473E-1	2.98273E+2	9.99987E-5	-7.42181E-5	-7.42191E-1
7.91461E-1	7.32303E-1	2.98228E+2	9.99987E-5	-7.40981E-5	-7.40991E-1
8.10601E-1	7.51266E-1	2.98179E+2	9.99987E-5	-7.40674E-5	-7.40684E-1
8.29998E-1	7.70212E-1	2.98127E+2	9.99987E-5	-7.40772E-5	-7.40781E-1
8.50259E-1	7.89215E-1	2.98071E+2	9.99987E-5	-7.41141E-5	-7.41151E-1
8.69384E-1	8.08279E-1	2.98012E+2	9.99988E-5	-7.42130E-5	-7.42140E-1
8.88948E-1	8.27393E-1	2.97949E+2	9.99987E-5	-7.42461E-5	-7.42471E-1
9.08624E-1	8.46771E-1	2.97880E+2	9.99987E-5	-7.42290E-5	-7.42300E-1
9.27576E-1	8.66113E-1	2.97800E+2	9.99988E-5	-7.39780E-5	-7.39790E-1
9.47558E-1	8.85477E-1	2.97710E+2	9.99987E-5	-7.37794E-5	-7.37803E-1
9.67671E-1	9.04935E-1	2.97617E+2	9.99987E-5	-7.38631E-5	-7.38641E-1
9.86918E-1	9.24561E-1	2.97522E+2	9.99988E-5	-7.38483E-5	-7.38492E-1
1.00646E+0	9.44300E-1	2.97422E+2	9.99987E-5	-7.37055E-5	-7.37065E-1
1.02539E+0	9.63945E-1	2.97322E+2	9.99987E-5	-7.37875E-5	-7.37884E-1
1.04506E+0	9.83802E-1	2.97220E+2	9.99988E-5	-7.38178E-5	-7.38187E-1
1.06496E+0	1.00373E+0	2.97123E+2	9.99988E-5	-7.38113E-5	-7.38122E-1
1.08395E+0	1.02310E+0	2.97035E+2	9.99987E-5	-7.38562E-5	-7.38572E-1
1.10359E+0	1.04220E+0	2.96949E+2	9.99987E-5	-7.38657E-5	-7.38667E-1
1.12362E+0	1.06131E+0	2.96865E+2	9.99986E-5	-7.38165E-5	-7.38175E-1
1.14273E+0	1.08037E+0	2.96781E+2	9.99987E-5	-7.38846E-5	-7.38856E-1
1.16242E+0	1.09926E+0	2.96698E+2	9.99987E-5	-7.39406E-5	-7.39416E-1
1.18270E+0	1.11815E+0	2.96620E+2	9.99987E-5	-7.37739E-5	-7.37749E-1
1.20159E+0	1.13720E+0	2.96547E+2	9.99987E-5	-7.37437E-5	-7.37446E-1
1.22076E+0	1.15626E+0	2.96479E+2	9.99987E-5	-7.39244E-5	-7.39254E-1
1.24021E+0	1.17532E+0	2.96415E+2	9.99987E-5	-7.39277E-5	-7.39287E-1
1.25953E+0	1.19441E+0	2.96354E+2	9.99987E-5	-7.39881E-5	-7.39890E-1
