B_digital_(T)	B_analog_(T)	T_sample_(K)	I_s	V_nv	R_nv
4.70000E-4	8.94388E-3	2.99244E+2	1.00004E-4	3.00710E-5	3.00697E-1
4.70000E-4	7.97502E-3	2.99249E+2	1.00004E-4	3.00486E-5	3.00472E-1
-5.92125E-3	7.17349E-3	2.99254E+2	1.00005E-4	3.00428E-5	3.00414E-1
-1.54614E-2	5.36185E-3	2.99258E+2	1.00004E-4	3.00625E-5	3.00612E-1
-2.79142E-2	1.12168E-4	2.99261E+2	1.00004E-4	3.00690E-5	3.00677E-1
-4.10419E-2	-9.45901E-3	2.99265E+2	1.00004E-4	3.00697E-5	3.00683E-1
-5.36498E-2	-2.11577E-2	2.99269E+2	1.00004E-4	3.00817E-5	3.00803E-1
-6.62157E-2	-3.36633E-2	2.99272E+2	1.00005E-4	3.00746E-5	3.00732E-1
-7.87588E-2	-4.59286E-2	2.99276E+2	1.00005E-4	3.00542E-5	3.00528E-1
-9.16998E-2	-5.82020E-2	2.99280E+2	1.00004E-4	3.00614E-5	3.00600E-1
-1.04198E-1	-7.08487E-2	2.99284E+2	1.00004E-4	3.00532E-5	3.00519E-1
-1.16769E-1	-8.34831E-2	2.99289E+2	1.00004E-4	3.00611E-5	3.00598E-1
-1.29449E-1	-9.60625E-2	2.99293E+2	1.00005E-4	3.00646E-5	3.00632E-1
-1.41648E-1	-1.08676E-1	2.99297E+2	1.00005E-4	3.00389E-5	3.00376E-1
-1.54650E-1	-1.21100E-1	2.99302E+2	1.00004E-4	3.00654E-5	3.00641E-1
-1.66991E-1	-1.33385E-1	2.99306E+2	1.00004E-4	3.00902E-5	3.00889E-1
-1.79632E-1	-1.45631E-1	2.99309E+2	1.00004E-4	3.00575E-5	3.00562E-1
-1.92269E-1	-1.57788E-1	2.99311E+2	1.00004E-4	3.00918E-5	3.00906E-1
-2.05169E-1	-1.69730E-1	2.99316E+2	1.00004E-4	3.00993E-5	3.00979E-1
-2.18168E-1	-1.81469E-1	2.99320E+2	1.00004E-4	3.00641E-5	3.00628E-1
-2.31024E-1	-1.93250E-1	2.99322E+2	1.00004E-4	3.00437E-5	3.00424E-1
-2.43509E-1	-2.05223E-1	2.99327E+2	1.00004E-4	3.01076E-5	3.01063E-1
-2.55929E-1	-2.17326E-1	2.99331E+2	1.00004E-4	3.01863E-5	3.01850E-1
-2.68844E-1	-2.29505E-1	2.99332E+2	1.00004E-4	3.01069E-5	3.01056E-1
-2.81680E-1	-2.41863E-1	2.99335E+2	1.00004E-4	3.00945E-5	3.00931E-1
-2.94051E-1	-2.54360E-1	2.99338E+2	1.00004E-4	3.01548E-5	3.01535E-1
-3.06638E-1	-2.66876E-1	2.99342E+2	1.00004E-4	3.01466E-5	3.01452E-1
-3.19528E-1	-2.79510E-1	2.99341E+2	1.00005E-4	3.01156E-5	3.01143E-1
-3.32034E-1	-2.92141E-1	2.99342E+2	1.00005E-4	3.01551E-5	3.01537E-1
-3.44300E-1	-3.04602E-1	2.99347E+2	1.00005E-4	3.02591E-5	3.02577E-1
-3.56913E-1	-3.17169E-1	2.99349E+2	1.00004E-4	3.01997E-5	3.01984E-1
-3.69668E-1	-3.29552E-1	2.99350E+2	1.00004E-4	3.01571E-5	3.01558E-1
-3.82679E-1	-3.41933E-1	2.99351E+2	1.00005E-4	3.02322E-5	3.02308E-1
-3.95120E-1	-3.54355E-1	2.99351E+2	1.00004E-4	3.02379E-5	3.02365E-1
-4.07889E-1	-3.64694E-1	2.99353E+2	1.00004E-4	3.02406E-5	3.02393E-1
-4.20772E-1	-3.75936E-1	2.99355E+2	1.00004E-4	3.02567E-5	3.02554E-1
-4.33620E-1	-3.89730E-1	2.99354E+2	1.00004E-4	3.01695E-5	3.01683E-1
-4.45928E-1	-4.03095E-1	2.99355E+2	1.00004E-4	3.01479E-5	3.01466E-1
-4.58660E-1	-4.16506E-1	2.99355E+2	1.00004E-4	3.02243E-5	3.02230E-1
-4.71537E-1	-4.29377E-1	2.99357E+2	1.00004E-4	3.01374E-5	3.01361E-1
-4.84231E-1	-4.41600E-1	2.99357E+2	1.00004E-4	3.01633E-5	3.01620E-1
-4.96825E-1	-4.53750E-1	2.99357E+2	1.00004E-4	3.02697E-5	3.02683E-1
-5.09355E-1	-4.65926E-1	2.99355E+2	1.00004E-4	3.01445E-5	3.01432E-1
-5.22025E-1	-4.78003E-1	2.99355E+2	1.00004E-4	3.01941E-5	3.01928E-1
-5.34400E-1	-4.89985E-1	2.99355E+2	1.00004E-4	3.03668E-5	3.03655E-1
-5.46934E-1	-5.01889E-1	2.99356E+2	1.00004E-4	3.03261E-5	3.03247E-1
-5.59891E-1	-5.13967E-1	2.99356E+2	1.00004E-4	3.03163E-5	3.03149E-1
-5.71610E-1	-5.26139E-1	2.99355E+2	1.00005E-4	3.03638E-5	3.03624E-1
-5.84503E-1	-5.38147E-1	2.99354E+2	1.00005E-4	3.03909E-5	3.03895E-1
-5.97554E-1	-5.50274E-1	2.99355E+2	1.00004E-4	3.03723E-5	3.03709E-1
-6.10522E-1	-5.62456E-1	2.99356E+2	1.00004E-4	3.02597E-5	3.02584E-1
-6.23320E-1	-5.74535E-1	2.99354E+2	1.00004E-4	3.01410E-5	3.01397E-1
-6.35825E-1	-5.86580E-1	2.99354E+2	1.00004E-4	3.01418E-5	3.01404E-1
-6.48341E-1	-5.98636E-1	2.99355E+2	1.00005E-4	3.02367E-5	3.02353E-1
-6.61012E-1	-6.10761E-1	2.99354E+2	1.00004E-4	3.02859E-5	3.02845E-1
-6.73993E-1	-6.22928E-1	2.99355E+2	1.00004E-4	3.02019E-5	3.02006E-1
-6.86221E-1	-6.35080E-1	2.99355E+2	1.00004E-4	3.02275E-5	3.02261E-1
-6.98992E-1	-6.47313E-1	2.99353E+2	1.00004E-4	3.01874E-5	3.01861E-1
-7.12231E-1	-6.59596E-1	2.99353E+2	1.00005E-4	3.02091E-5	3.02077E-1
-7.23985E-1	-6.71697E-1	2.99355E+2	1.00005E-4	3.03589E-5	3.03575E-1
-7.37055E-1	-6.83723E-1	2.99355E+2	1.00004E-4	3.02826E-5	3.02812E-1
-7.49597E-1	-6.95877E-1	2.99354E+2	1.00005E-4	3.02283E-5	3.02269E-1
-7.62813E-1	-7.08186E-1	2.99355E+2	1.00005E-4	3.03186E-5	3.03173E-1
-7.75089E-1	-7.20422E-1	2.99354E+2	1.00004E-4	3.04222E-5	3.04208E-1
-7.87627E-1	-7.32653E-1	2.99353E+2	1.00004E-4	3.04830E-5	3.04817E-1
-8.00553E-1	-7.44845E-1	2.99355E+2	1.00004E-4	3.04513E-5	3.04500E-1
-8.12902E-1	-7.57045E-1	2.99354E+2	1.00004E-4	3.04001E-5	3.03988E-1
-8.25777E-1	-7.69276E-1	2.99354E+2	1.00004E-4	3.03611E-5	3.03598E-1
-8.38353E-1	-7.81485E-1	2.99354E+2	1.00004E-4	3.03722E-5	3.03709E-1
-8.51091E-1	-7.93876E-1	2.99354E+2	1.00004E-4	3.03398E-5	3.03385E-1
-8.63820E-1	-8.06185E-1	2.99356E+2	1.00004E-4	3.01913E-5	3.01899E-1
-8.75421E-1	-8.18362E-1	2.99359E+2	1.00004E-4	3.02473E-5	3.02459E-1
-8.88490E-1	-8.30775E-1	2.99358E+2	1.00004E-4	3.04467E-5	3.04453E-1
-9.01049E-1	-8.43172E-1	2.99358E+2	1.00004E-4	3.04217E-5	3.04204E-1
-9.14154E-1	-8.55497E-1	2.99357E+2	1.00004E-4	3.02204E-5	3.02190E-1
-9.27019E-1	-8.67980E-1	2.99358E+2	1.00004E-4	3.02225E-5	3.02211E-1
-9.39903E-1	-8.80535E-1	2.99358E+2	1.00005E-4	3.01994E-5	3.01980E-1
-9.52701E-1	-8.93104E-1	2.99357E+2	1.00005E-4	3.01069E-5	3.01055E-1
-9.64372E-1	-9.05584E-1	2.99358E+2	1.00004E-4	3.03394E-5	3.03381E-1
-9.76776E-1	-9.18120E-1	2.99358E+2	1.00005E-4	3.04397E-5	3.04383E-1
-9.90141E-1	-9.30870E-1	2.99359E+2	1.00005E-4	3.01272E-5	3.01258E-1
-9.97638E-1	-9.42982E-1	2.99360E+2	1.00004E-4	3.00306E-5	3.00293E-1
-1.00052E+0	-9.52495E-1	2.99359E+2	1.00004E-4	3.00465E-5	3.00452E-1
-1.00052E+0	-9.58882E-1	2.99359E+2	1.00004E-4	3.01016E-5	3.01003E-1
-1.00018E+0	-9.62940E-1	2.99361E+2	1.00004E-4	3.02864E-5	3.02851E-1
-1.00038E+0	-9.65132E-1	2.99360E+2	1.00004E-4	3.03489E-5	3.03476E-1
-9.99688E-1	-9.66164E-1	2.99361E+2	1.00004E-4	3.04551E-5	3.04537E-1
-9.92941E-1	-9.66538E-1	2.99363E+2	1.00004E-4	3.05909E-5	3.05895E-1
-9.80939E-1	-9.66216E-1	2.99363E+2	1.00005E-4	3.04246E-5	3.04232E-1
-9.68110E-1	-9.64823E-1	2.99363E+2	1.00004E-4	3.02737E-5	3.02724E-1
-9.55132E-1	-9.60097E-1	2.99363E+2	1.00004E-4	3.03064E-5	3.03051E-1
-9.42715E-1	-9.49932E-1	2.99363E+2	1.00005E-4	3.02069E-5	3.02055E-1
-9.30314E-1	-9.36724E-1	2.99364E+2	1.00005E-4	3.02168E-5	3.02154E-1
-9.16991E-1	-9.23074E-1	2.99364E+2	1.00004E-4	3.02436E-5	3.02423E-1
-9.04062E-1	-9.09598E-1	2.99364E+2	1.00004E-4	3.01573E-5	3.01560E-1
