B_digital_(T)	B_analog_(T)	T_sample_(K)	I_s	V_nv	R_nv
8.08680E-1	8.15912E-1	2.99312E+2	1.00004E-4	3.72927E-4	3.72911E+0
7.96027E-1	8.03669E-1	2.99314E+2	1.00004E-4	3.73074E-4	3.73058E+0
7.83579E-1	7.91362E-1	2.99315E+2	1.00004E-4	3.73202E-4	3.73186E+0
7.71354E-1	7.79061E-1	2.99318E+2	1.00004E-4	3.73170E-4	3.73154E+0
7.58169E-1	7.66818E-1	2.99321E+2	1.00004E-4	3.73159E-4	3.73143E+0
7.45756E-1	7.54602E-1	2.99321E+2	1.00004E-4	3.73256E-4	3.73240E+0
7.32936E-1	7.42377E-1	2.99322E+2	1.00004E-4	3.73278E-4	3.73263E+0
7.19887E-1	7.30081E-1	2.99325E+2	1.00004E-4	3.73230E-4	3.73214E+0
7.07450E-1	7.17932E-1	2.99328E+2	1.00004E-4	3.73223E-4	3.73207E+0
6.94451E-1	7.05798E-1	2.99331E+2	1.00004E-4	3.73251E-4	3.73235E+0
6.82051E-1	6.93576E-1	2.99331E+2	1.00004E-4	3.73251E-4	3.73235E+0
6.69241E-1	6.81348E-1	2.99333E+2	1.00004E-4	3.73269E-4	3.73253E+0
6.56572E-1	6.69206E-1	2.99336E+2	1.00004E-4	3.73354E-4	3.73338E+0
6.44425E-1	6.57169E-1	2.99339E+2	1.00004E-4	3.73274E-4	3.73258E+0
6.31925E-1	6.45071E-1	2.99343E+2	1.00004E-4	3.73240E-4	3.73224E+0
6.19033E-1	6.32934E-1	2.99346E+2	1.00004E-4	3.73261E-4	3.73245E+0
